,time,value
405265,2014-03-31 19:27:19.963,17.494
405270,2014-03-31 19:29:16.953,9.039
405299,2014-03-31 20:32:23.236,15.499
405300,2014-03-31 20:44:55.345,8.056000000000001
405306,2014-03-31 21:13:11.868,43.126999999999995
405320,2014-04-01 07:36:09.542,81.33800000000001
405325,2014-04-01 07:48:08.618,7.127000000000001
405327,2014-04-01 07:48:19.786,17.059
405328,2014-04-01 07:48:36.875,25.078000000000003
405329,2014-04-01 07:49:01.982,20.079
405335,2014-04-01 07:49:47.181,4.01
405341,2014-04-01 07:50:23.684,8.027999999999999
405351,2014-04-01 09:04:29.221,4.0169999999999995
405356,2014-04-01 09:11:51.710,111.57799999999999
405357,2014-04-01 09:13:43.296,11.386
405362,2014-04-01 09:43:34.279,147.778
405363,2014-04-01 09:46:02.072,86.319
405364,2014-04-01 09:47:28.398,22.084
405366,2014-04-01 09:47:51.505,83.47200000000001
405368,2014-04-01 09:49:15.982,12.038
405369,2014-04-01 09:49:28.020,51.226000000000006
405373,2014-04-01 09:52:11.604,18.117
405374,2014-04-01 09:52:29.726,3.011
405375,2014-04-01 09:52:32.743,3.15
405376,2014-04-01 09:52:35.897,14.048
405378,2014-04-01 09:52:51.148,19.064
405380,2014-04-01 09:53:11.290,48.183
405381,2014-04-01 09:53:59.480,27.399
405384,2014-04-01 09:55:13.065,38.217
405388,2014-04-01 10:03:29.710,86.536
405397,2014-04-01 10:12:45.920,4.015
405399,2014-04-01 10:12:52.956,9.158
405407,2014-04-01 10:29:23.016,19.117
405408,2014-04-01 10:29:42.140,12.035
405411,2014-04-01 10:30:51.891,23.188000000000002
405420,2014-04-01 10:32:52.063,46.11
405421,2014-04-01 10:33:40.207,53.273999999999994
405430,2014-04-01 10:39:04.069,9.043
405433,2014-04-01 10:40:25.223,173.798
405436,2014-04-01 10:44:35.703,185.173
405438,2014-04-01 10:47:45.894,8.032
405439,2014-04-01 10:47:53.930,16.039
405440,2014-04-01 10:48:09.973,33.111
405447,2014-04-01 10:56:37.144,28.756999999999998
405459,2014-04-01 11:02:37.812,23.17
405465,2014-04-01 11:04:20.119,18.324
405467,2014-04-01 11:04:39.467,12.034
405468,2014-04-01 11:04:51.503,11.075999999999999
405470,2014-04-01 11:05:03.594,120.522
405472,2014-04-01 11:07:08.141,16.061
405475,2014-04-01 11:08:06.348,15.413
405477,2014-04-01 11:08:23.780,25.15
405481,2014-04-01 11:09:47.055,30.595
405485,2014-04-01 11:11:24.786,13.054
405489,2014-04-01 11:14:33.940,11.33
405495,2014-04-01 11:26:04.608,3.133
405498,2014-04-01 11:28:24.072,5.013
405506,2014-04-01 11:32:44.115,7.057
405507,2014-04-01 11:32:51.177,30.113000000000003
405513,2014-04-01 11:48:35.348,19.053
405514,2014-04-01 11:49:08.480,54.867
405515,2014-04-01 11:50:12.802,10.257
405516,2014-04-01 11:50:52.092,28.139
405520,2014-04-01 11:51:58.533,9.099
405522,2014-04-01 11:52:10.645,8.027999999999999
405526,2014-04-01 11:53:22.549,88.493
405529,2014-04-01 11:55:05.852,43.17100000000001
405536,2014-04-01 11:56:46.618,5.058
405539,2014-04-01 11:57:13.775,21.576
405543,2014-04-01 11:59:48.009,15.206
405552,2014-04-01 12:06:01.378,17.052
405557,2014-04-01 12:08:55.118,67.407
405560,2014-04-01 12:11:00.542,36.114000000000004
405563,2014-04-01 12:12:11.339,1.011
405567,2014-04-01 12:13:38.344,11.034
405574,2014-04-01 12:15:45.628,25.247
405577,2014-04-01 12:17:12.858,30.601
405578,2014-04-01 12:17:44.940,4.018
405580,2014-04-01 12:17:49.970,2.006
405585,2014-04-01 12:19:38.283,25.708000000000002
405586,2014-04-01 12:20:05.305,2.285
405595,2014-04-01 12:41:32.289,12.074000000000002
405598,2014-04-01 12:48:23.427,49.20399999999999
405601,2014-04-01 12:54:11.188,44.42
405603,2014-04-01 12:55:48.049,14.107000000000001
405605,2014-04-01 12:56:37.566,23.234
405609,2014-04-01 12:57:39.154,15.057
405612,2014-04-01 13:11:57.479,46.551
405615,2014-04-01 13:25:14.275,2.0340000000000003
405621,2014-04-01 14:27:26.539,10.033
405623,2014-04-01 14:27:39.601,6.021
405624,2014-04-01 14:27:45.624,32.207
405634,2014-04-01 15:05:00.407,5.013
405635,2014-04-01 15:05:05.424,11.118
405655,2014-04-01 15:53:42.259,7.023
405656,2014-04-01 15:53:49.286,9.033
