,time,value
1207345,2014-03-25 21:03:28.489,146.241
1207346,2014-03-25 21:06:21.559,15.128
1207348,2014-03-25 21:06:54.250,35.719
1207361,2014-03-25 21:54:35.058,12.151
1207363,2014-03-25 21:54:48.213,3.011
1207375,2014-03-25 22:16:44.809,4.04
1207380,2014-03-25 22:22:03.463,6.059
1207382,2014-03-25 22:22:52.799,16.144000000000002
1207386,2014-03-25 22:26:44.522,3.011
1207393,2014-03-25 22:40:47.296,14.265
1207396,2014-03-25 22:42:39.730,18.153
1207401,2014-03-25 22:45:23.438,3.016
1207649,2014-03-26 16:44:00.938,35.692
1208256,2014-03-28 14:17:50.016,29.983
1208275,2014-03-28 14:42:45.657,12.28
1209087,2014-03-31 17:00:25.976,27.522
1209487,2014-04-02 09:10:01.020,50.966
1209529,2014-04-02 11:34:49.687,70.278
1209649,2014-04-02 15:07:55.367,45.756
1211081,2014-04-08 12:41:00.141,94.743
1211095,2014-04-08 12:48:56.286,77.071
1211096,2014-04-08 12:51:39.390,1.003
1211349,2014-04-09 11:40:49.953,473.81699999999995
1212072,2014-04-11 10:59:05.331,90.13600000000001
1212981,2014-04-14 20:26:45.762,29.434
1213188,2014-04-15 17:15:45.312,71.646
1213450,2014-04-16 11:03:23.085,18.5
1213850,2014-04-17 09:48:46.957,30.484
1213903,2014-04-17 12:33:49.321,13.613
1213904,2014-04-17 12:47:37.499,24.535999999999998
1213907,2014-04-17 12:48:05.164,1.003
1213911,2014-04-17 12:49:49.305,22.054000000000002
1213950,2014-04-17 15:10:32.618,36.604
1213954,2014-04-17 15:11:38.733,45.601000000000006
1213964,2014-04-17 15:19:05.101,19.045
1213980,2014-04-17 15:30:36.532,27.96
1213984,2014-04-17 15:31:48.611,75.087
1214111,2014-04-17 19:41:13.933,2.005
1214460,2014-04-18 18:17:28.772,10.072000000000001
1215271,2014-04-22 08:49:03.499,19.13
1215334,2014-04-22 12:18:21.553,9.657
1215335,2014-04-22 12:18:41.996,15.179
1215788,2014-04-23 10:33:59.243,37.754
1216050,2014-04-23 22:14:18.707,59.031000000000006
1216090,2014-04-23 23:16:29.155,6.09
1216455,2014-04-24 21:26:07.022,4.016
1216713,2014-04-25 20:59:17.486,52.646
1216731,2014-04-25 21:21:38.203,7.0329999999999995
1216804,2014-04-26 05:28:48.272,15.297
1216844,2014-04-26 07:00:32.957,32.927
1216845,2014-04-26 07:03:04.967,11.99
1216846,2014-04-26 07:09:38.588,11.956
1216847,2014-04-26 07:12:59.861,12.052
1216848,2014-04-26 07:18:31.512,2.004
1216852,2014-04-26 07:21:10.963,43.104
1216855,2014-04-26 07:22:00.598,7.024
1217348,2014-04-28 13:49:41.986,21.326999999999998
1217422,2014-04-28 16:50:32.913,10.156
1217819,2014-04-29 22:01:02.358,0.044000000000000004
1217852,2014-04-30 00:18:32.529,48.941
1217916,2014-04-30 11:50:04.615,9.123
1218072,2014-04-30 16:34:40.461,34.103
1218310,2014-05-01 13:56:16.382,11.035
1218587,2014-05-03 01:12:10.267,123.711
1219128,2014-05-06 10:39:56.375,15.195
1219131,2014-05-06 11:02:47.066,13.12
1219132,2014-05-06 11:03:56.336,2.0469999999999997
1219134,2014-05-06 11:04:02.413,2.006
1219143,2014-05-06 12:31:29.987,8.167
1219144,2014-05-06 12:41:05.367,2.009
1219258,2014-05-06 18:58:16.470,60.032
1219259,2014-05-06 19:01:39.914,6.207000000000001
1219378,2014-05-07 00:03:07.457,173.963
1219382,2014-05-07 00:06:37.880,13.331
