,time,value
1920121,2014-03-19 13:30:14.015,28.554000000000002
1920122,2014-03-19 14:07:47.782,3.017
1920157,2014-03-19 15:12:34.565,12.047
1920168,2014-03-19 15:14:21.121,39.131
1920221,2014-03-19 17:03:42.851,63.208
1920671,2014-03-21 09:31:02.966,153.45600000000002
1920672,2014-03-21 09:35:25.842,5.127999999999999
1920673,2014-03-21 09:36:26.072,6.02
1921085,2014-03-22 23:06:58.503,497.62199999999996
1921093,2014-03-22 23:28:57.677,116.624
1921627,2014-03-24 11:50:51.835,58.215
1922049,2014-03-25 22:38:44.720,59.706
1922050,2014-03-25 22:39:56.703,71.22800000000001
1922250,2014-03-26 16:40:20.013,168.608
1922252,2014-03-26 16:43:15.677,35.133
1922398,2014-03-27 09:53:24.887,48.751999999999995
1922399,2014-03-27 10:09:31.785,3.016
1922652,2014-03-28 11:00:33.138,20.065
1922694,2014-03-28 12:39:35.109,229.31599999999997
1922695,2014-03-28 12:54:28.799,3.034
1922697,2014-03-28 13:25:03.111,13.163
1922722,2014-03-28 15:09:29.769,81.357
1922723,2014-03-28 15:14:45.246,4.988
1922724,2014-03-28 15:18:10.678,27.088
1922730,2014-03-28 15:26:09.010,95.42399999999999
1922731,2014-03-28 15:38:15.707,4.0089999999999995
1922752,2014-03-28 15:52:08.361,63.178999999999995
1922809,2014-03-28 17:09:14.240,11.077
1922819,2014-03-28 17:46:06.148,92.37799999999999
1922820,2014-03-28 17:55:51.634,2.015
1923029,2014-03-29 19:49:05.858,2.01
1923031,2014-03-29 19:49:26.926,270.138
1923043,2014-03-29 20:24:09.507,35.604
1923125,2014-03-30 10:27:39.825,22.006999999999998
1923126,2014-03-30 11:40:47.996,5.688
1923127,2014-03-30 11:44:38.801,104.046
1923128,2014-03-30 11:50:06.082,2.036
1923130,2014-03-30 11:50:12.148,69.41
1923131,2014-03-30 11:51:28.328,5.228
1923132,2014-03-30 11:51:41.645,3.015
1923150,2014-03-30 12:26:13.786,28.408
1923151,2014-03-30 12:37:42.762,4.0169999999999995
1923173,2014-03-30 12:54:47.559,22.195
1923459,2014-03-31 15:30:07.017,26.2
1923460,2014-03-31 15:30:33.223,94.32700000000001
1923473,2014-03-31 15:44:17.191,87.329
1923845,2014-04-02 09:10:36.549,130.356
1923850,2014-04-02 09:13:35.250,465.50199999999995
1923871,2014-04-02 09:39:36.582,115.60700000000001
1924305,2014-04-03 19:49:20.901,18.215999999999998
1924306,2014-04-03 19:49:39.467,166.864
1924340,2014-04-03 22:26:49.746,80.289
1924561,2014-04-04 22:45:47.374,51.17
1924612,2014-04-05 08:28:11.486,66.37100000000001
1924626,2014-04-05 09:11:01.920,70.896
1924627,2014-04-05 09:14:03.796,12.030999999999999
1925709,2014-04-10 11:14:32.868,22.179000000000002
1925842,2014-04-11 14:48:19.365,21.401999999999997
1925843,2014-04-11 17:34:16.739,5.031000000000001
1925850,2014-04-11 17:36:37.749,102.32799999999999
1925858,2014-04-11 17:39:20.378,25.092
1925859,2014-04-11 17:39:45.473,39.166
1925862,2014-04-11 17:41:44.157,27.576
1925863,2014-04-11 18:00:19.078,2.0140000000000002
1925865,2014-04-11 18:00:24.117,16.084
1925866,2014-04-11 20:35:57.173,10.466
1925867,2014-04-11 21:53:45.193,6.242000000000001
1925956,2014-04-12 01:40:01.858,27.193
1925957,2014-04-12 01:40:29.055,16.049
1925982,2014-04-12 01:58:01.454,30.291
1925983,2014-04-12 01:58:31.747,27.198
1925989,2014-04-12 02:00:42.671,144.72799999999998
1925990,2014-04-12 02:03:07.401,150.665
1925993,2014-04-12 02:05:51.135,16.059
1925994,2014-04-12 02:06:07.197,66.233
1926900,2014-04-16 22:48:46.394,33.254
1927344,2014-04-21 09:17:15.433,616.319
1927348,2014-04-21 09:35:49.992,50.417
1927467,2014-04-21 22:08:02.301,68.256
1927759,2014-04-23 18:42:18.589,81.312
1928611,2014-04-28 11:47:02.970,1.004
