,time,value
1423125,2014-03-21 14:58:46.177,83.59700000000001
1423128,2014-03-21 15:00:31.358,28.590999999999998
1423129,2014-03-21 15:03:32.345,0.948
1423130,2014-03-21 15:08:34.990,0.995
1423131,2014-03-21 15:10:56.069,1.011
1423132,2014-03-21 15:10:57.084,322.017
1423161,2014-03-21 18:11:50.084,27.651
1423162,2014-03-21 18:22:11.075,0.82
1423163,2014-03-21 18:28:38.150,1.2570000000000001
1423164,2014-03-21 18:40:37.217,9.133
1423170,2014-03-21 18:52:58.048,7.082000000000001
1423171,2014-03-21 18:53:05.138,21.068
1423203,2014-03-21 21:14:18.302,32.514
1423204,2014-03-21 21:17:14.841,1.8319999999999999
1423205,2014-03-21 22:39:12.525,5.072
1423236,2014-03-22 11:11:47.275,19.21
1423258,2014-03-22 12:18:33.358,14.251
1423294,2014-03-22 15:12:28.542,16.073
1423295,2014-03-22 15:45:31.036,3.057
1423310,2014-03-22 18:15:33.342,16.084
1423334,2014-03-22 21:42:07.036,20.541
1423393,2014-03-23 10:03:03.148,18.652
1423426,2014-03-23 12:16:42.783,14.097000000000001
1423427,2014-03-23 12:17:00.065,10.47
1423428,2014-03-23 12:51:56.348,1.6540000000000001
1423429,2014-03-23 12:52:21.177,14.975999999999999
1423430,2014-03-23 13:09:20.239,1.218
1423431,2014-03-23 13:18:52.469,3.312
1423432,2014-03-23 13:18:55.910,2.06
1423433,2014-03-23 13:19:16.726,16.038
1423434,2014-03-23 13:34:55.701,14.957
1423435,2014-03-23 13:37:19.645,2.122
1423436,2014-03-23 13:38:19.384,27.471
1423472,2014-03-23 14:56:41.562,15.052999999999999
1423494,2014-03-23 18:00:06.453,14.177
1423543,2014-03-23 21:01:59.285,90.03
1423544,2014-03-23 21:12:16.210,5.242000000000001
1423589,2014-03-24 08:54:33.138,10.968
1423590,2014-03-24 08:57:45.328,8.272
1423591,2014-03-24 09:13:18.868,438.851
1423592,2014-03-24 09:20:37.961,28.264
1423593,2014-03-24 09:21:26.608,26.842
1423594,2014-03-24 09:22:23.157,1.7590000000000001
1423595,2014-03-24 09:22:30.220,14.472000000000001
1423596,2014-03-24 09:22:49.012,15.089
1423597,2014-03-24 09:23:07.487,160.736
1423598,2014-03-24 09:25:48.378,14.215
1423599,2014-03-24 09:32:45.339,8.817
1423600,2014-03-24 09:32:56.482,15.543
1423601,2014-03-24 10:01:00.450,9.099
1423632,2014-03-24 12:09:37.438,11.049000000000001
1423701,2014-03-24 15:03:37.157,10.036
1423766,2014-03-24 17:54:58.538,40.352
1423767,2014-03-24 18:03:03.130,12.31
1423768,2014-03-24 18:38:58.914,1.367
1423769,2014-03-24 19:06:37.214,7.904
1423770,2014-03-24 19:08:06.336,7.034
1423784,2014-03-24 21:10:14.937,8.038
1423815,2014-03-25 08:54:37.088,89.319
1423895,2014-03-25 11:54:34.016,9.175
1423959,2014-03-25 15:09:23.309,11.035
1424003,2014-03-25 18:07:51.381,12.05
1424019,2014-03-25 21:45:44.563,12.050999999999998
1424053,2014-03-26 08:54:28.476,8.056000000000001
1424105,2014-03-26 12:10:20.170,15.047
1424171,2014-03-26 15:25:33.092,12.25
1424235,2014-03-26 18:26:55.878,14.094000000000001
1424236,2014-03-26 18:43:16.323,1.0979999999999999
1424237,2014-03-26 18:45:46.048,2.859
1424238,2014-03-26 21:31:11.677,19.276
1424267,2014-03-27 08:55:49.286,13.175999999999998
1424305,2014-03-27 12:09:34.663,10.056000000000001
1424327,2014-03-27 15:13:13.263,10.325999999999999
1424328,2014-03-27 15:34:22.734,4.254
1424361,2014-03-27 19:25:45.868,10.052999999999999
1424387,2014-03-27 20:54:36.042,12.167
1424447,2014-03-28 08:57:35.447,7.091
1424498,2014-03-28 12:09:28.720,11.479000000000001
1424499,2014-03-28 12:09:52.888,30.997
1424500,2014-03-28 12:20:40.976,31.47
1424501,2014-03-28 12:21:24.476,42.692
1424502,2014-03-28 12:22:09.618,37.476
1424503,2014-03-28 12:23:46.940,1.028
1424504,2014-03-28 12:37:45.865,40.501999999999995
1424533,2014-03-28 15:17:37.257,16.158
1424586,2014-03-28 17:54:39.144,10.8
1424587,2014-03-28 17:59:03.095,0.659
1424588,2014-03-28 18:21:26.309,0.727
1424589,2014-03-28 18:25:19.934,3.197
1424613,2014-03-28 20:55:13.069,12.1
1424623,2014-03-29 10:20:01.747,10.247
1424647,2014-03-29 12:09:47.155,27.514
1424648,2014-03-29 13:12:11.446,5.631
1424668,2014-03-29 15:25:57.431,7.684
1424669,2014-03-29 15:35:44.888,3.9810000000000003
1424670,2014-03-29 16:04:05.979,1.193
1424671,2014-03-29 18:04:09.003,1.544
1424672,2014-03-29 18:09:24.733,30.237
1424702,2014-03-29 22:22:32.927,13.328
1424703,2014-03-29 22:29:10.964,3.0660000000000003
1424718,2014-03-30 10:11:24.826,12.177999999999999
1424719,2014-03-30 10:16:34.888,4.35
1424730,2014-03-30 11:59:01.084,67.744
1424731,2014-03-30 12:04:36.933,2.084
1424781,2014-03-30 15:09:32.931,8.761000000000001
1424782,2014-03-30 15:16:24.068,5.138
1424840,2014-03-30 18:37:20.930,19.043
1424841,2014-03-30 18:38:07.509,2.1390000000000002
1424873,2014-03-30 21:02:22.236,36.586999999999996
1424874,2014-03-30 21:24:59.809,1.963
1424875,2014-03-30 22:32:52.792,23.903000000000002
1424876,2014-03-30 22:33:22.862,2.164
1424903,2014-03-31 09:23:12.394,12.311
1424904,2014-03-31 09:28:35.101,16.12
1424945,2014-03-31 12:05:40.081,7.757000000000001
1424946,2014-03-31 12:12:34.723,0.875
1424947,2014-03-31 12:16:23.555,2.051
1424948,2014-03-31 12:38:04.845,1.9809999999999999
1424949,2014-03-31 12:39:11.467,1.295
1424950,2014-03-31 12:43:16.099,6.28
1425001,2014-03-31 15:14:15.822,20.958000000000002
1425049,2014-03-31 18:04:42.963,9.994
1425050,2014-03-31 18:10:29.487,6.03
1425097,2014-03-31 21:11:04.065,7.882999999999999
1425098,2014-03-31 21:27:00.950,0.688
1425099,2014-03-31 21:49:11.756,4.563
1425135,2014-04-01 09:18:55.009,9.172
1425160,2014-04-01 12:23:49.158,8.044
1425207,2014-04-01 15:01:13.296,95.081
1425208,2014-04-01 15:07:27.740,7.115
1425209,2014-04-01 15:10:46.678,11.405
1425210,2014-04-01 15:13:45.950,5.4479999999999995
1425211,2014-04-01 15:23:28.832,2.8510000000000004
1425212,2014-04-01 15:51:45.813,15.885
1425213,2014-04-01 15:52:07.986,11.171
1425214,2014-04-01 16:05:56.273,1.099
1425215,2014-04-01 16:09:48.723,11.148
1425244,2014-04-01 18:38:53.463,7.306
1425245,2014-04-01 18:44:47.822,4.013999999999999
1425261,2014-04-01 22:23:06.227,11.600999999999999
1425262,2014-04-01 22:48:48.529,0.972
1425263,2014-04-01 23:05:52.039,0.922
1425280,2014-04-02 09:14:51.983,13.29
1425320,2014-04-02 12:39:56.039,8.059
1425348,2014-04-02 15:21:48.322,10.068
1425397,2014-04-02 18:14:49.148,13.229000000000001
1425420,2014-04-02 21:36:03.437,29.445
1425421,2014-04-02 22:04:35.124,14.814
1425422,2014-04-02 22:12:57.821,1.36
1425423,2014-04-02 22:13:12.957,3.6180000000000003
1425424,2014-04-02 22:13:26.313,1.656
1425425,2014-04-02 22:13:28.213,3.303
1425449,2014-04-03 09:17:31.256,11.011
1425450,2014-04-03 09:35:09.502,0.946
1425451,2014-04-03 09:57:05.796,0.878
1425452,2014-04-03 09:58:37.684,8.406
1425453,2014-04-03 10:04:38.928,3.113
1425487,2014-04-03 11:59:06.960,8.386000000000001
1425514,2014-04-03 16:16:19.112,31.158
1425533,2014-04-03 19:28:29.236,9.08
1425552,2014-04-03 21:00:54.196,18.259
1425598,2014-04-04 08:57:01.950,107.605
1425599,2014-04-04 09:01:49.489,77.212
1425600,2014-04-04 09:10:11.924,1.571
1425601,2014-04-04 09:12:59.966,1.021
1425602,2014-04-04 09:13:00.990,627.056
1425603,2014-04-04 09:25:16.092,0.94
1425604,2014-04-04 10:01:25.937,1.232
1425605,2014-04-04 10:06:58.720,6.32
1425606,2014-04-04 10:08:50.016,4.078
1425625,2014-04-04 12:00:06.977,7.973
1425626,2014-04-04 12:52:51.325,4.085
1425645,2014-04-04 15:46:09.936,18.117
1425687,2014-04-04 18:00:26.848,8.15
1425704,2014-04-04 21:27:07.552,21.230999999999998
1425705,2014-04-04 21:47:45.961,1.172
1425706,2014-04-04 21:59:21.584,14.907
1425716,2014-04-05 10:09:11.839,12.033
1425725,2014-04-05 12:00:43.977,10.427
1425753,2014-04-05 15:12:22.819,13.082
1425775,2014-04-05 18:08:23.006,10.374
1425824,2014-04-05 20:59:32.760,9.849
1425825,2014-04-05 21:44:36.872,5.0969999999999995
1425894,2014-04-06 11:34:51.492,11.186
1425905,2014-04-06 12:01:28.404,18.079
1425906,2014-04-06 12:03:37.733,967.164
1425916,2014-04-06 15:11:33.930,8.062999999999999
1425942,2014-04-06 19:00:14.148,12.05
1425972,2014-04-06 21:36:17.565,8.051
1426001,2014-04-07 09:02:34.102,9.107000000000001
1426031,2014-04-07 12:16:29.085,13.069
1426083,2014-04-07 15:12:43.516,13.325999999999999
1426108,2014-04-07 18:01:12.831,8.281
1426109,2014-04-07 18:03:10.917,2.0540000000000003
1426159,2014-04-07 22:06:28.135,10.2
