,acc_phone_x,acc_phone_y,acc_phone_z,prox_phone_distance,gyr_phone_x,gyr_phone_y,gyr_phone_z,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_pressure,labelelevator,labelonTable,labelstanding,labelwalking,cluster
2020-06-05 13:11:31.750,0.003099469965930576,-0.14550816284808435,9.707770534189628,7.877022653721683,0.0011645605509802762,-0.0005609993423425514,0.0029750714519171623,1081.0244641767692,-37.01125006097897,6.124993575082075,-60.92899761258135,1005.7359110249932,0,0,0,0,3
2020-06-05 13:11:32.000,0.006350212669042671,-0.15101617082015728,9.701958851623091,7.8705501618122975,0.0011615519325247669,-0.000512335500674219,0.002952674271075223,1087.018364979422,-36.99509534672657,6.1350170989028685,-60.88556673343145,1005.7367452055706,0,0,0,0,3
2020-06-05 13:11:32.250,0.009600609644542818,-0.156523592996947,9.696147787144714,7.864077669902913,0.001158543634047268,-0.00046367683457182186,0.0029302794722508105,1093.0116283102548,-36.97894235061637,6.145039556678548,-60.842140473345715,1005.7375792979097,0,0,0,0,3
2020-06-05 13:11:32.500,0.012851566936858549,-0.16203196456578295,9.690335720950117,7.857605177993528,0.0011555348169865762,-0.0004150097804876335,0.0029078808129197518,1099.0059247847087,-36.96278656996339,6.1550637421732,-60.79870672716218,1005.7384135333156,0,0,0,0,3
2020-06-05 13:11:32.750,0.016102087604606675,-0.16753959632453502,9.684524435327829,7.851132686084143,0.0011525264040292587,-0.00036634926270461514,0.0028854851618722943,1104.9994161857082,-36.94663295914784,6.165086581353822,-60.75527881455481,1005.7392476576564,0,0,0,0,3
2020-06-05 13:11:33.000,0.019352715548526942,-0.17304740985078718,9.678712957937792,7.844660194174758,0.0011495178917862114,-0.00031768713898800186,0.0028630887717060603,1110.9931053896032,-36.93047881521522,6.175109751310855,-60.711849468552195,1005.7400818084036,0,0,0,0,3
2020-06-05 13:11:33.250,0.022603556541879597,-0.17855558436422453,9.67290109965175,7.8381877022653725,0.0011465091823623901,-0.00026902182590862164,0.002840690913659996,1116.987187424802,-36.914323612522686,6.185133578206179,-60.66841727627075,1005.7409160148544,0,0,0,0,3
2020-06-05 13:11:33.500,0.02585404033949845,-0.18406315365104933,9.667089879948596,7.831715210355988,0.0011435008035287641,-0.00022036186007271417,0.002818295516641418,1122.9806108433231,-36.898170184932425,6.195156303693228,-60.624989856166536,1005.7417501289301,0,0,0,0,3
2020-06-05 13:11:33.750,0.029104808365120163,-0.18957120452939968,9.661278152127755,7.825242718446603,0.0011404921616380837,-0.00017169763932424654,0.002795898161332913,1128.9745583371648,-36.88201534485699,6.2051799055929395,-60.58155863868416,1005.7425843162433,0,0,0,0,3
2020-06-05 13:11:34.000,0.03235550050972417,-0.1950791268358473,9.655466559938148,7.818770226537218,0.0011374835899758634,-0.00012303455452064574,0.0027735013288327872,1134.9683659169075,-36.86586088187643,6.215203273514218,-60.538128435060756,1005.7434184841103,0,0,0,0,3
2020-06-05 13:11:34.250,0.035606061667470566,-0.2005868272005899,9.649655201949269,7.812297734627831,0.001134475139544506,-7.437343059788912e-05,0.0027511053988150463,1140.961931976489,-36.849707069841884,6.2252262375402765,-60.49469998136314,1005.7442526182159,0,0,0,0,3
2020-06-05 13:11:34.500,0.03885685038440813,-0.2060949131377866,9.64384343711991,7.805825242718448,0.0011314664785035257,-2.5708900099903783e-05,0.00272870790094475,1146.955917621849,-36.83355212693443,6.2352499032416775,-60.45126848750957,1005.7450868107837,0,0,0,0,3
2020-06-05 13:11:34.750,0.04210745423123506,-0.21160268583405714,9.638032002799557,7.799352750809063,0.0011284579885621733,2.2952862881047267e-05,0.0027063116768056773,1152.94956239344,-36.81739810276817,6.245272998897178,-60.4078394634844,1005.7459209560428,0,0,0,0,3
2020-06-05 13:11:35.000,0.04535811125420781,-0.2171105486311828,9.632220473419544,7.792880258899675,0.0011254494494064911,7.161542191165138e-05,0.00268391508628807,1158.9433052146546,-36.801243814301145,6.255296258523938,-60.36440972908608,1005.7467551146013,0,0,0,0,3
2020-06-05 13:11:35.250,0.0486088486093,-0.22261854754178867,9.626408800412609,7.7864077669902905,0.001122440835900997,0.00012027918352040207,0.0026615179422956646,1164.93719615604,-36.78508912667583,6.265319765849213,-60.32097892136321,1005.7475892942584,0,0,0,0,3
2020-06-05 13:11:35.500,0.051859441089109316,-0.2281263009778725,9.620597386419007,7.779935275080906,0.0011194323564807831,0.00016894077633526725,0.0026391217964717717,1170.9308199685922,-36.76893515895321,6.275342826458132,-60.277550049271134,1005.7484234362802,0,0,0,0,3
2020-06-05 13:11:35.750,0.055110153717084505,-0.2336342579913149,9.61478575762371,7.773462783171522,0.0011164237658611454,0.0002176041677775765,0.002616724822845352,1176.9246653175815,-36.752780594202534,6.28536625753819,-60.234119571920424,1005.7492576093692,0,0,0,0,3
2020-06-05 13:11:36.000,0.058360829369751274,-0.2391421523542559,9.608974194931934,7.766990291262137,0.001113415209462587,0.00026626700569583914,0.002594328103972409,1182.918442488014,-36.736626213166225,6.295389574608921,-60.19068958860029,1005.7500917730612,0,0,0,0,3
2020-06-05 13:11:36.250,0.06161145589029561,-0.2446499634684129,9.603162720077016,7.760517799352751,0.00111040669853706,0.0003149291081036977,0.002571931723613871,1188.912129067726,-36.720472076310756,6.305412740178093,-60.147260261686355,1005.7509259238237,0,0,0,0,3
2020-06-05 13:11:36.500,0.06486217458365677,-0.25015793075904685,9.597351080442746,7.754045307443365,0.001107398102303751,0.00036359259034452536,0.002549534708196889,1194.9059855993046,-36.70431748139747,6.315436189964481,-60.10382970331666,1005.7517600985163,0,0,0,0,3
2020-06-05 13:11:36.750,0.06811281525297187,-0.25566576584656553,9.591539580286716,7.747572815533982,0.001104389578282776,0.0004122549045601777,0.0025271382303550176,1200.8996982664066,-36.68816327421766,6.325459399160607,-60.06040018737709,1005.7525942532353,0,0,0,0,3
2020-06-05 13:11:37.000,0.07136348146274868,-0.2611736442097685,9.585728034485768,7.741100323624594,0.0011013810306246305,0.00046091760111820353,0.002504741576542534,1206.893458026895,-36.67200894013516,6.335482687115157,-60.0169703302034,1005.7534284140544,0,0,0,0,3
2020-06-05 13:11:37.250,0.0746141776321903,-0.2666815733359869,9.579916435107538,7.734627831715209,0.0010983724552368042,0.0005095807461745329,0.0024823447163131907,1212.887273027472,-36.65585445712966,6.345506067445021,-59.97354007276658,1005.7542625831948,0,0,0,0,3
2020-06-05 13:11:37.500,0.07786481519931418,-0.2721894031674116,9.574104940510047,7.7281553398058245,0.001095363934087918,0.0005582430139503358,0.002459948259843464,1218.8809799751637,-36.63970026540685,6.355529267079764,-59.93011059825882,1005.7550967369397,0,0,0,0,3
2020-06-05 13:11:37.750,0.08111550339652114,-0.2776973187855961,9.568293355388963,7.72168284789644,0.0010923553660792118,0.0006069060396612305,0.0024375514545428643,1224.8747802766231,-36.623545822003976,6.365552622828647,-59.88668044734997,1005.755930903306,0,0,0,0,3
2020-06-05 13:11:38.000,0.08436617405228225,-0.28320520468199883,9.562481801632217,7.715210355987054,0.00108934681430509,0.0006555688027767193,0.002415154770096317,1230.8685482340336,-36.607391465850036,6.375575924489963,-59.843250530753004,1005.7567650664453,0,0,0,0,3
2020-06-05 13:11:38.250,0.08761682649992215,-0.2887130597265557,9.556670280427305,7.708737864077669,0.001086338279384313,0.0007042312933140888,0.0023927582111052843,1236.8622826194412,-36.591237200117824,6.385599170007435,-59.79982085746639,1005.7575992229956,0,0,0,0,3
2020-06-05 13:11:38.500,0.0908675161802918,-0.29422097785798346,9.550858692653696,7.702265372168284,0.0010833297100020826,0.0007528943412286512,0.0023703613955825195,1242.8560856548386,-36.57508274939616,6.395622530329477,-59.7563906867272,1005.7584333910536,0,0,0,0,3
2020-06-05 13:11:38.750,0.0941181730310995,-0.2997288403633189,9.545047163583769,7.6957928802588995,0.0010803211710057067,0.0008015568976827999,0.0023479648062530003,1248.8498281590958,-36.558928461808044,6.405645789424312,-59.712960954555825,1005.7592675493167,0,0,0,0,3
2020-06-05 13:11:39.000,0.09736884186969637,-0.30523672318054024,9.53923561306354,7.689320388349516,0.0010773126209140966,0.0008502196335936451,0.0023255681343287283,1254.8435927659052,-36.54277411464568,6.415669085482148,-59.66953106232845,1005.7601017111647,0,0,0,0,3
2020-06-05 13:11:39.250,0.10061952173351152,-0.31074462467900826,9.533424042855584,7.682847896440131,0.0010743040606172505,0.0008988825345544914,0.002303171386441385,1260.8373777016247,-36.526619712690184,6.425692415535291,-59.6261010226631,1005.7609358760127,0,0,0,0,3
2020-06-05 13:11:39.500,0.10387017795841977,-0.3162524861236149,9.52761251488747,7.676375404530744,0.0010712955222010288,0.0009475450816377724,0.0022807748014243186,1266.8311190521001,-36.51046542822947,6.435715672700878,-59.582671298947716,1005.7617700343941,0,0,0,0,3
2020-06-05 13:11:39.750,0.10712085545511707,-0.321760383611328,9.521800948903616,7.6699029126213585,0.0010682869640946855,0.0009962079471621257,0.0022583780698465835,1272.8248996218842,-36.494311038018715,6.445738995454028,-59.53924129095891,1005.7626041984737,0,0,0,0,3
2020-06-05 13:11:40.000,0.1103715247952938,-0.3272682672783089,9.515989397499528,7.663430420711974,0.0010652784135392868,0.0010448706905825179,0.002235981394465657,1278.8186651555932,-36.47815668838789,6.455762293060392,-59.49581139195068,1005.7634383605206,0,0,0,0,3
2020-06-05 13:11:40.250,0.11362218748713696,-0.3327761396807659,9.510177857973483,7.656957928802589,0.0010622698691366262,0.0010935333344765784,0.002213584764893051,1284.812418427969,-36.46200237176115,6.465785570163437,-59.452381581816795,1005.7642725205859,0,0,0,0,3
2020-06-05 13:11:40.500,0.11687286517646422,-0.3382840374945643,9.504366291647496,7.650485436893204,0.0010592613108522716,0.0011421962028849372,0.002191188031986551,1290.8061993545489,-36.445847980615646,6.47580889351411,-59.408951571235825,1005.7651066848323,0,0,0,0,3
2020-06-05 13:11:40.750,0.12012352909261405,-0.34379191197138964,9.498554749934893,7.644012944983818,0.0010562527653177117,0.0011908588651064539,0.0021687913939785752,1296.7999548866007,-36.429693657929356,6.4858321743917005,-59.365521744734465,1005.7659408452361,0,0,0,0,3
2020-06-05 13:11:41.000,0.12337419853693513,-0.3492997958149332,9.492743198342747,7.6375404530744335,0.0010532442146637935,0.0012395216100864726,0.002146394717880005,1302.7937206089696,-36.413539307742795,6.495855472320239,-59.32209184434282,1005.7667750073784,0,0,0,0,3
2020-06-05 13:11:41.250,0.12662487197150113,-0.35480768641977584,9.4869316396188,7.631067961165049,0.0010502356603195012,0.0012881844148004134,0.002123998014290309,1308.7874936917106,-36.39738493775263,6.505878782546481,-59.27866189063746,1005.7676091701784,0,0,0,0,3
2020-06-05 13:11:41.500,0.1298755358981021,-0.3603155609139931,9.481120097890958,7.624595469255662,0.0010472271147730766,0.0013368470771775568,0.0021016013762086947,1314.781249241674,-36.381230615005435,6.515902063461826,-59.235232063982274,1005.7684433308149,0,0,0,0,3
2020-06-05 13:11:41.750,0.13312620873631684,-0.365823450508456,9.475308540227504,7.618122977346277,0.0010442185609798415,0.0013855098729667055,0.002079204676727923,1320.7750212226329,-36.36507624794893,6.525925371849506,-59.1918021182496,1005.7692774938828,0,0,0,0,3
2020-06-05 13:11:42.000,0.13637687784089592,-0.3713313337763269,9.469496989249837,7.6116504854368925,0.0010412100106418323,0.0014341726128569408,0.002056808002970061,1326.7687863216895,-36.34892189950056,6.535948668730253,-59.14837222239385,1005.7701116551144,0,0,0,0,3
2020-06-05 13:11:42.250,0.13962754456326135,-0.37683921300777856,9.463685442517676,7.605177993527508,0.001038201462508465,0.0014828353170906199,0.0020344113456273838,1332.7625470256676,-36.33276756281529,6.545971958260398,-59.10494235839211,1005.7709458173352,0,0,0,0,3
2020-06-05 13:11:42.500,0.14287821730893707,-0.38234710244559295,9.457873885024172,7.598705501618122,0.00103519290880079,0.0015314981114918631,0.0020120146467825736,1338.7563188372976,-36.3166131962775,6.555995266368525,-59.06151241388463,1005.7717799792276,0,0,0,0,3
2020-06-05 13:11:42.750,0.14612888429251558,-0.3878549821192028,9.452062337838617,7.592233009708737,0.0010321843604255384,0.001580160819630694,0.0019896179876397924,1344.7500800244009,-36.30045885830784,6.566018556703688,-59.01808254637547,1005.7726141411217,0,0,0,0,3
2020-06-05 13:11:43.000,0.149379553789734,-0.3933628660530499,9.446250786138858,7.585760517799352,0.0010291758097245038,0.0016288235654069675,0.0019672213111773984,1350.7438458455126,-36.28430450788485,6.576041854794741,-58.974652645304154,1005.7734483030756,0,0,0,0,3
2020-06-05 13:11:43.250,0.1526302247005955,-0.3988707523811708,9.440439231937939,7.579288025889967,0.0010261672577142977,0.0016774863323357802,0.0019448246249748602,1356.7376142736514,-36.26815015043052,6.586065157242361,-58.931222725284385,1005.7742824650024,0,0,0,0,3
2020-06-05 13:11:43.500,0.1558808917983687,-0.4043786322489419,9.43462768453414,7.572815533980582,0.0010231587092341392,0.0017261490421898805,0.0019224279650455547,1362.7313756716642,-36.25199581191079,6.596088447929689,-58.88779285630257,1005.7751166269867,0,0,0,0,3
2020-06-05 13:11:43.750,0.1591315626195644,-0.4098865184257738,9.428816130478154,7.566343042071197,0.0010201501573069924,0.001774811807781653,0.0019000312794600048,1368.7251439333004,-36.235841454902115,6.606111750106468,-58.844362937467345,1005.7759507887657,0,0,0,0,3
2020-06-05 13:11:44.000,0.1623822317530363,-0.4153944017422629,9.42300457945116,7.559870550161812,0.0010171416069423252,0.0018234745481048981,0.0018776346055052282,1374.718909085359,-36.21968710628382,6.616135047067416,-58.80093304127652,1005.7767849509547,0,0,0,0,3
2020-06-05 13:11:44.250,0.16563290005383985,-0.42090228364877375,9.417193029892731,7.553398058252427,0.001014133057348602,0.0018721372759688511,0.001855237937285061,1380.712672700137,-36.20353276177874,6.626158341471871,-58.75750315615291,1005.7776191125728,0,0,0,0,3
2020-06-05 13:11:44.500,0.1688835707664843,-0.4264101696412673,9.411381476039232,7.546925566343043,0.001011124505521549,0.0019208000399338085,0.0018328412524495773,1386.706440762995,-36.18737840532084,6.636181643306693,-58.71407323880398,1005.7784532748323,0,0,0,0,3
2020-06-05 13:11:44.750,0.17213423907478329,-0.4319180515597962,9.405569926479043,7.540453074433657,0.0010081159559214706,0.0019694627679057147,0.001810444584178311,1392.7002043925013,-36.17122406079304,6.6462049377286245,-58.67064335364507,1005.7792874364267,0,0,0,0,3
2020-06-05 13:11:45.000,0.1753849085132591,-0.4374259353942046,9.399758374891679,7.533980582524272,0.0010051074052735774,0.002018125512800722,0.0017880479081208496,1398.6939701057424,-36.155069710634976,6.6562282356378875,-58.62721345327383,1005.7801215987636,0,0,0,0,3
2020-06-05 13:11:45.250,0.17863557843804626,-0.44293382005099213,9.393946822445672,7.527508090614886,0.0010020988541770547,0.0020667882649694808,0.001765651228713482,1404.6877367151715,-36.138915358106274,6.6662515350452844,-58.583783546524096,1005.7809557601532,0,0,0,0,3
2020-06-05 13:11:45.500,0.18188624683850185,-0.4484417021268574,9.388135272720268,7.521035598705501,0.0009990903044904353,0.0021154509943239366,0.0017432545598062407,1410.681500515618,-36.122761013094575,6.6762748297491505,-58.54035366005794,1005.7817899227788,0,0,0,0,3
2020-06-05 13:11:45.750,0.18513691679057387,-0.4539495868301705,9.382323720212984,7.514563106796117,0.0009960817533682226,0.002164113746905007,0.0017208578802122686,1416.6752671744143,-36.10660666041207,6.686298129245813,-58.4969237528827,1005.7826240839827,0,0,0,0,3
2020-06-05 13:11:46.000,0.1883875859875377,-0.4594574702548823,9.376512169074667,7.508090614886731,0.0009930732029445012,0.002212776488179018,0.0016984612058166767,1422.6690324435954,-36.090452311482906,6.696321426403628,-58.45349385583012,1005.783458246448,0,0,0,0,3
2020-06-05 13:11:46.250,0.19163825490351885,-0.4649653532035404,9.370700618416222,7.501618122977346,0.0009900646527814753,0.002261439225252094,0.0016760645333605555,1428.6627971928513,-36.07429796390772,6.706344722703083,-58.41006396247158,1005.784292408282,0,0,0,0,3
2020-06-05 13:11:46.500,0.1948889247819469,-0.470473237782278,9.364889066054412,7.495145631067961,0.0009870561017266263,0.0023101019767283425,0.00165366785427129,1434.6565637172164,-36.058143611612216,6.716368021967503,-58.366634056305465,1005.7851265697748,0,0,0,0,3
2020-06-05 13:11:46.750,0.19813959365989575,-0.475981120666619,9.359077515474175,7.488673139158577,0.0009840475515991438,0.002358764713228861,0.0016312711820757502,1440.650328397492,-36.04198926423549,6.7263913181449615,-58.323204163485116,1005.7859607325787,0,0,0,0,3
2020-06-05 13:11:47.000,0.20139026304102006,-0.481489004403139,9.353265963991193,7.482200647249192,0.0009810390010044426,0.002407427457264385,0.001608874506413305,1446.6440940043258,-36.02583491438196,6.736414615877405,-58.279774263937114,1005.7867948934908,0,0,0,0,3
2020-06-05 13:11:47.250,0.2046409325826808,-0.4869968884113809,9.3474544122312,7.475728155339806,0.0009780304502625447,0.0024560902036980282,0.0015864778296457089,1452.6378599085128,-36.00968056373611,6.746437914103043,-58.23634436224774,1005.7876290562564,0,0,0,0,3
2020-06-05 13:11:47.500,0.20789160151689928,-0.4925047713912315,9.34164286154476,7.46925566343042,0.0009750219000817666,0.0025047529410438664,0.0015640811570607712,1458.63162469124,-35.993526216091354,6.75646121045559,-58.192914468707635,1005.7884632177838,0,0,0,0,3
2020-06-05 13:11:47.750,0.21114227109613726,-0.4980126554630106,9.335831309716657,7.4627831715210355,0.0009720133493047668,0.002553415688041005,0.0015416844800357251,1464.6253906650147,-35.9773718652506,6.766484508796009,-58.14948456645809,1005.7892973796418,0,0,0,0,3
2020-06-05 13:11:48.000,0.2143929403403748,-0.5035205389678294,9.330019758478297,7.456310679611652,0.0009690047988372946,0.0026020784300268907,0.0015192878053143307,1470.6191560190048,-35.96121751608249,6.776507806109454,-58.10605466882595,1005.7901315420006,0,0,0,0,3
2020-06-05 13:11:48.250,0.21764360949476733,-0.5090284223202778,9.324208207407725,7.449838187702265,0.0009659962484533481,0.002650741170664145,0.0014968911312155438,1476.6129212093604,-35.94506316734247,6.786531103133304,-58.062624772237854,1005.7909657033696,0,0,0,0,3
2020-06-05 13:11:48.500,0.22089427903172876,-0.5145363063207372,9.318396655647053,7.44336569579288,0.0009629876977151244,0.002699403917032361,0.0014744944544793485,1482.606687104026,-35.92890881671572,6.796554401353482,-58.01919487066451,1005.791799865814,0,0,0,0,3
2020-06-05 13:11:48.750,0.22414494815355904,-0.5200441896179551,9.3125851046343,7.436893203883495,0.0009599791473610067,0.0027480666571831147,0.001452097780602265,1488.6004522325863,-35.912754468149856,6.8065776982784865,-57.975764974573906,1005.7926340273976,0,0,0,0,3
2020-06-05 13:11:49.000,0.22739561749763404,-0.5255520732919771,9.306773553218786,7.430420711974111,0.0009569705968017617,0.002796729400660559,0.0014297011051976262,1494.594217773543,-35.89660011847504,6.816600995896218,-57.93233507551128,1005.7934681894536,0,0,0,0,3
2020-06-05 13:11:49.250,0.2306462868910816,-0.5310599570490141,9.300962001720286,7.423948220064725,0.0009539620461958193,0.0028453921448825235,0.0014073044294472287,1500.587983401667,-35.88044576855026,6.826624293669963,-57.88890517583313,1005.7943023515303,0,0,0,0,3
2020-06-05 13:11:49.500,0.23389695604380825,-0.5365678403989331,9.29515045064619,7.41747572815534,0.0009509534958137793,0.00289405488549063,0.0013849077553617012,1506.5817485897567,-35.864291419848584,6.836647590687102,-57.845475279324496,1005.7951365130646,0,0,0,0,3
2020-06-05 13:11:49.750,0.2371476254633802,-0.5420757242005134,9.289338899102862,7.411003236245954,0.0009479449451841195,0.002942717630105751,0.0013625110794318893,1512.5755142674316,-35.8481370697719,6.846670888547767,-57.80204537926972,1005.7959706755187,0,0,0,0,3
2020-06-05 13:11:50.000,0.2403982947360549,-0.5475836077531497,9.283527347811749,7.4045307443365695,0.0009449363946900927,0.0029913803725115746,0.0013401144045182296,1518.5692796745889,-35.83198272048267,6.856694185933934,-57.75861548119088,1005.7968048370494,0,0,0,0,3
2020-06-05 13:11:50.250,0.2436489639820148,-0.5530914912610283,9.277715796580845,7.398058252427185,0.000941927844222184,0.003040043114522107,0.00131771772978693,1524.5630450339554,-35.815828371277426,6.8667174832556865,-57.71518558344246,1005.7976389990126,0,0,0,0,3
2020-06-05 13:11:50.500,0.24689963337965698,-0.558599375025246,9.271904245066402,7.391585760517799,0.0009389192936119016,0.0030887058588054558,0.0012953210540099164,1530.5568106709302,-35.799674021348565,6.8767407810328045,-57.671755683681106,1005.7984731614073,0,0,0,0,3
2020-06-05 13:11:50.750,0.250150302605542,-0.564107258498959,9.266092693867677,7.385113268608414,0.0009359107431623158,0.003137368600510389,0.0012729243794185972,1536.5505759924229,-35.783519672260795,6.886764078286959,-57.628325786229645,1005.799307322466,0,0,0,0,3
2020-06-05 13:11:51.000,0.2534009719286802,-0.5696151421371677,9.260281142494193,7.378640776699028,0.0009329021926220283,0.0031860313436800646,0.0012505277041544162,1542.5443414937545,-35.76736532269151,6.8967873758395575,-57.58489588743385,1005.8001414854187,0,0,0,0,3
2020-06-05 13:11:51.250,0.25665164126548656,-0.5751230257988,9.254469591087094,7.372168284789644,0.0009298936420684387,0.003234694087047043,0.0012281310287981025,1548.5381070182104,-35.75121097305677,6.906810673430782,-57.5414659885231,1005.800975646546,0,0,0,0,3
2020-06-05 13:11:51.500,0.25990231050706786,-0.5806309092985491,9.24865803986795,7.365695792880259,0.0009268850916046924,0.0032833568289927424,0.0012057343540974011,1554.5318723697644,-35.73505662389055,6.91683397073609,-57.498036090802714,1005.801809808744,0,0,0,0,3
2020-06-05 13:11:51.750,0.26315297985888075,-0.5861387929859923,9.242846488431308,7.359223300970874,0.0009238765410368076,0.0033320195725873216,0.0011833376786360551,1560.525637922312,-35.71890227418633,6.926857268371955,-57.454606191696776,1005.8026439710902,0,0,0,0,3
2020-06-05 13:11:52.000,0.2664036491466912,-0.5916466765638688,9.237034937123962,7.352750809061487,0.0009208679905300332,0.003380682315222661,0.0011609410036180115,1566.519403358231,-35.702747924779466,6.936880565817088,-57.411176293365976,1005.8034781320796,0,0,0,0,3
2020-06-05 13:11:52.250,0.2696543184275794,-0.5971545601309973,9.231223385826784,7.346278317152103,0.0009178594400283923,0.003429345057757935,0.001138544328644724,1572.5131687806077,-35.68659357544337,6.946903863241269,-57.36774639518406,1005.8043122950701,0,0,0,0,3
