,actvalue,builtvalue,commvalue,entvalue,accvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-03-27 11:00:00,0.08904051573280164,10.458607407407408,93.0649,33.71492857142858,,,16.238000000000003,87.580625,,,5.052,1.0,-0.8,0.8,89.21690722101746,,6.8
2014-03-28 11:00:00,0.1376750459136823,27.372033898305087,66.85713157894736,224.80750000000006,,,14.359799999999998,52.501658536585374,24.016750000000002,,4.723,1.0,0.75,1.0,66.73512029647831,,7.25
2014-03-29 11:00:00,0.09843352486378039,31.221095238095234,53.208960000000005,31.460272727272738,,,10.861500000000001,48.3855625,5.051,6.699888888888889,4.0600000000000005,1.0,1.0,1.0,119.5725316548649,,6.333333333333333
2014-03-30 11:00:00,0.05006549528261888,8.339040650406504,31.136641025641023,55.4475,5.52,17.189,10.470833333333333,74.34407692307693,,,3.0233999999999996,1.0,-0.3333333333333333,,58.26547826545827,,5.833333333333333
2014-03-31 11:00:00,0.06937711886969716,6.124677777777777,21.992222222222225,12.1896,,,9.3006,87.23844444444444,29.707653846153853,,,1.0,0.6,0.4,36.91822856834957,,6.4
2014-04-01 11:00:00,0.16127997640742017,6.82875,40.217283783783785,44.19364705882353,18.459333333333333,,9.1144,102.54753124999999,17.019750000000002,,,1.0,0.4,,77.20304236775739,,6.4
2014-04-02 11:00:00,0.1601189292263167,7.155600917431194,56.81082352941176,46.88968181818182,23.82890909090909,44.16688888888889,12.470500000000001,63.59855172413793,20.796222222222223,,,1.0,-0.6,,122.59433333818295,,6.0
2014-04-03 11:00:00,0.12533263305322132,7.620120418848168,47.46755555555556,58.629588235294115,,141.33783333333335,8.6395,86.420925,53.0825,,,1.0,0.75,0.0,66.20998262115145,,5.25
2014-04-04 11:00:00,0.1665956001044486,9.135299107142858,25.725160000000002,49.447333333333326,,43.76141666666666,13.954333333333333,62.039731707317074,28.629101694915256,,,1.0,0.4,,49.69539130104254,1.0,6.4
2014-04-05 11:00:00,0.12317704825746727,7.0388245614035085,24.447999999999997,86.1294,13.203666666666669,,7.725200000000001,79.0767894736842,30.583428571428573,,,1.0,0.0,0.6,52.4861643869583,,6.4
2014-04-06 11:00:00,0.12289089425687548,10.797806896551727,20.689999999999998,117.09977777777777,,5.0360000000000005,7.1098,102.11327272727272,32.73786666666667,,5.687749999999999,,0.75,0.75,73.34081578568409,,6.0
2014-04-07 11:00:00,0.10734812701951063,14.975983870967745,25.547039999999996,51.488285714285716,9.8758,,10.584833333333334,100.00784210526317,24.272428571428573,,4.0294,,0.0,1.0,51.08217949439319,,6.5
2014-04-08 11:00:00,0.15479607803573406,136.26822685185186,34.89830555555556,63.16382608695651,65.37366666666667,32.96066666666667,8.63625,50.779833333333336,10.2596,,8.038,1.0,0.0,0.25,57.91933582611938,,6.25
2014-04-09 11:00:00,0.1399542300331387,11.981435215946846,48.63778048780488,94.40015384615387,12.706000000000001,44.98675,8.179833333333333,64.2573880597015,10.978166666666667,,4.679,,0.0,-0.2,76.55818866633768,,5.4
2014-04-10 11:00:00,0.10349509383370009,32.47821985815603,23.631230769230772,54.13285714285714,,,9.853,86.17511764705883,,,,1.0,-0.2,0.6,79.7064624994993,,6.4
2014-04-11 11:00:00,0.07510028928389263,57.06907751937983,18.799444444444443,32.978437500000005,,,8.624500000000001,82.57161538461537,33.21171428571429,,4.527,1.0,,1.0,68.91619997305031,,6.75
