,actvalue,builtvalue,commvalue,entvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-04-09 20:00:00,0.24455860165842944,41.02842857142858,29.633213483146065,122.71449999999999,,12.178,23.378500000000003,,,2.006,,0.0,0.8,107.67573770278135,1.0,7.0
2014-04-10 20:00:00,0.34296855400538645,8.625547008547008,55.83353142857143,21.43466666666667,,16.62678571428572,72.2821111111111,28.636,72.438,,1.0,0.4,1.0,60.92765611113466,,7.0
2014-04-11 20:00:00,0.340819687558818,10.495125,41.292376623376626,234.27950000000004,,10.750666666666666,20.9415,34.72748,,,,0.0,1.0,69.0153258382604,,7.5
2014-04-12 20:00:00,0.34181000159261044,18.203296296296294,27.463344827586205,186.94475,,9.80105,13.766000000000002,,37.556875,,1.0,0.0,1.0,50.48532028868796,,7.4
2014-04-13 20:00:00,0.35031249548314936,22.061732142857142,48.03498473282443,141.63344444444448,,6.035,10.827,34.6228,70.20320000000001,,,2.0,1.0,98.38607691884881,,7.0
2014-04-14 20:00:00,0.2748925236606388,47.985934426229505,23.67697159090909,43.21100000000001,216.43359999999998,37.361,12.1862,39.04750000000001,,,1.0,0.3333333333333333,0.6666666666666666,56.17963634837758,,7.0
2014-04-15 20:00:00,0.4045495525435197,11.994806451612906,26.36329411764706,,136.5561612903226,10.541777777777778,40.59184615384616,52.08833333333334,,,1.0,0.0,1.2,53.17010999560358,,7.4
2014-04-16 20:00:00,0.4461835714093039,32.091153846153844,46.37061963190184,14.545,68.80164516129032,27.809714285714286,,31.186,31.163600000000002,,,0.6,1.4,64.48433155044515,,7.6
2014-04-17 20:00:00,0.38673994081602775,15.06936,32.729938775510206,34.52986666666666,132.1582222222222,18.64157894736842,37.59283333333333,6.017,24.803999999999995,83.48,1.0,0.4,1.0,51.6546772205377,,7.6
2014-04-18 20:00:00,0.2911255411255411,10.740285714285713,21.891514705882354,5.035,,8.678066666666668,23.59,,15.1845,6.021,,0.0,1.0,25.67313924318627,,7.5
2014-04-19 20:00:00,0.5925518925518926,10.835732394366195,23.143702970297028,59.694714285714305,,36.96666666666667,35.25900000000001,,47.258399999999995,8.547,1.0,1.0,1.0,38.333270678842865,,7.75
2014-04-20 20:00:00,0.5217585336119819,18.454195121951223,14.586291666666666,,,18.4035,18.808476190476192,,,,,-0.4,1.0,22.456729162070488,,7.4
2014-04-21 20:00:00,0.33286069600217166,36.17644897959184,40.21261313868614,98.69769230769228,141.051,13.529909090909092,,36.137,6.023000000000001,2.0069999999999997,1.0,-0.4,1.0,66.00970356831905,,7.2
2014-04-22 20:00:00,0.2525592273356101,28.115476635514014,45.08503361344538,60.65675,59.50112727272728,11.7156,17.2695,31.72666666666667,52.916999999999994,4.252,1.0,0.5,-0.5,87.01768867924531,,4.5
2014-04-23 20:00:00,0.4979168945476017,19.348514285714288,60.53107142857142,15.710833333333333,72.16070967741935,64.107,90.41,70.298,25.692200000000003,,1.0,0.0,1.0,87.84247059155916,1.0,7.2
2014-04-24 20:00:00,0.37463688668777495,30.190831168831174,28.588078817733987,19.71,42.41250000000001,15.396799999999999,70.17500000000001,,,5.5205,1.0,-0.2,1.2,46.883278018706065,,7.8
2014-04-25 20:00:00,0.35028879502563715,12.814776119402985,31.599958904109585,35.19133333333334,4.013,11.08275,10.724428571428573,24.511000000000003,34.228,,1.0,0.0,1.0,40.73156129775509,,7.666666666666667
2014-04-26 20:00:00,0.48976658399936257,23.055111111111113,30.762987603305785,131.7971428571429,,101.281,34.528333333333336,27.1425,15.394571428571428,10.091,1.0,-0.25,1.0,55.66410278605522,1.0,7.0
2014-04-27 20:00:00,0.373430742387193,16.242122222222225,26.685068322981362,76.68065,186.73271428571428,22.947000000000003,39.585899999999995,46.751,5.506777777777777,11.099,1.0,0.0,1.0,71.82811554802788,1.0,7.4
2014-04-28 20:00:00,0.3180675805675806,24.202625,25.520385321100914,177.5625,,147.8482666666667,22.240714285714287,,0.111,,1.0,-0.2,1.0,61.76496639572273,,7.4
2014-04-29 20:00:00,0.49593811703557444,8.16622,32.99871074380165,42.0336875,,11.273,54.19612903225806,,,,1.0,-1.0,1.5,46.08908333570238,,8.5
2014-04-30 20:00:00,0.3734202936738314,13.025486486486484,35.537194968553464,81.05655999999999,,4.018,31.25313333333333,,41.6836,23.138,,,,52.53151086879814,,
2014-05-01 20:00:00,0.36790511996340414,12.31886274509804,32.94755769230769,34.49041666666667,279.91490909090913,,,37.83955555555556,10.035,,,,,57.21122511331136,,
2014-05-02 20:00:00,0.5371527777777777,12.961909090909092,16.562449541284405,,,,,40.526,,,,,,21.752020400397633,,
2014-05-03 20:00:00,0.3193223443223444,15.294052631578946,27.159699999999997,28.27933333333333,,,11.417846153846153,,,,,,,35.49599084941619,,
