,actvalue,builtvalue,commvalue,entvalue,accvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-03-31 22:00:00,0.15866420252311458,40.46342608695651,55.55271818181818,169.66269230769228,19.087999999999997,,26.585428571428572,76.1085,9.424999999999999,169.243,5.9052,1.0,-1.2,1.2,86.99773809266472,,7.8
2014-04-01 22:00:00,0.17033068253014155,7.0684122807017555,54.79051851851852,319.9886666666667,6.524,,74.68441666666666,69.44291666666666,,5.547000000000001,3.39525,1.0,-0.6,0.6,125.3093300861062,1.0,7.6
2014-04-02 22:00:00,0.13280090241234194,9.952733333333335,49.10254545454545,158.2129090909091,,51.0065,30.99752380952381,128.02121052631577,2.01,150.1105,7.901142857142857,1.0,0.2,1.0,98.18054098574831,,8.0
2014-04-03 22:00:00,0.14126017742156158,8.965826589595375,37.5798,195.31055999999998,61.976166666666664,3.015,39.872699999999995,72.54629166666668,73.846,2.011,7.046133333333333,1.0,-1.2,1.0,101.21602877610019,,7.8
2014-04-04 22:00:00,0.06852726571249576,8.705837606837608,54.903744680851055,207.83092592592595,10.5745,10.073,33.85277777777778,85.8177857142857,,57.46320000000001,8.166454545454544,1.0,-0.8,1.0,178.89086763999052,,8.0
2014-04-05 22:00:00,0.08987824328004046,18.065966666666665,43.24336666666667,275.28463636363637,,,23.88125,127.761625,,4.37,2.013,,-1.2,1.0,212.42663637616425,,8.0
2014-04-06 22:00:00,0.11622408443132123,22.675806451612903,93.20790384615384,201.41753846153844,,,25.508333333333333,62.189428571428564,54.586000000000006,,5.362666666666667,,0.0,1.0,144.84329465031624,,7.6
2014-04-07 22:00:00,0.15686737342558277,34.752627272727274,77.33784883720928,216.7137692307692,8.554499999999999,,29.888153846153845,99.0284375,3.011,2.016,15.936181818181819,,-0.6,1.0,138.52725860990327,,7.8
2014-04-08 22:00:00,0.169243062741202,17.094344827586205,65.82426666666667,337.639,,4.011,75.21157142857143,120.57515384615387,,18.276,4.166142857142857,1.0,-0.5,1.0,175.50311701348483,1.0,7.75
2014-04-09 22:00:00,0.13654037450912446,8.222039682539682,42.9506170212766,331.58711764705885,6.688666666666667,,39.98677777777778,92.18143750000002,,,8.541500000000001,1.0,-1.0,1.0,137.91870000362402,1.0,8.2
2014-04-10 22:00:00,0.142396107832097,12.51876875,69.3705588235294,184.37863157894736,6.1822,,25.10541176470588,61.497379310344826,38.8755,,5.813199999999999,1.0,-0.6666666666666666,0.6666666666666666,146.16814034445238,,7.666666666666667
2014-04-11 22:00:00,0.06186283703227214,14.204586206896554,128.28205555555556,171.94550000000004,,,13.755090909090905,112.74235714285713,,,2.4124000000000003,,-1.0,1.2,250.7159811550717,,7.8
2014-04-12 22:00:00,0.061605084383075895,10.336817073170732,76.84345,176.3502083333333,12.0535,47.282,19.677363636363637,173.9503,,,7.2632,,-1.6,1.0,235.85811537504193,,7.2
2014-04-13 22:00:00,0.1826308441453129,8.648304964539008,53.84364957264958,99.91977272727273,,,18.702555555555556,62.39663636363636,,,4.259466666666667,1.0,-0.25,1.0,121.51240187047796,,7.75
2014-04-14 22:00:00,0.12534314441669922,14.612344827586204,78.6019638554217,153.24061904761905,25.81266666666667,108.721,169.44163636363638,107.11315789473684,51.313,,5.251777777777778,1.0,-1.4,1.0,129.84544443863413,,7.6
2014-04-15 22:00:00,0.14747102555042094,14.278483516483517,69.35258333333333,168.0625,4.303999999999999,,14.010857142857143,67.63484615384615,,37.21958333333333,4.857571428571428,1.0,-0.25,1.5,120.44576236753183,,8.25
2014-04-16 22:00:00,0.179292388899027,14.213066176470589,56.4332688172043,360.43865217391294,10.617555555555555,,40.79333333333333,82.41654166666667,,120.063,4.0175,,-0.8333333333333334,1.0,201.63567677892829,,7.833333333333333
2014-04-17 22:00:00,0.0624658900948082,13.128315068493151,89.57642592592592,242.6126875,13.496666666666668,,144.66590909090908,100.59210344827588,,63.287,6.4928,,-1.2,1.0,235.04470312595362,,7.4
2014-04-18 22:00:00,0.09204079685446144,7.57313043478261,55.72459999999999,416.4943157894737,5.521,,21.523400000000002,106.10508695652172,,26.09599999999999,8.8356,1.0,-1.2,1.0,335.44858695631467,,7.8
2014-04-19 22:00:00,0.12170120497406169,13.82616216216216,89.74382051282052,227.59014285714287,,,48.78766666666667,77.71726666666667,,23.161,9.840833333333332,,-1.25,1.0,237.71665115689126,,7.75
2014-04-20 22:00:00,0.1026742017315085,7.189316831683168,156.7235076923077,114.74593750000001,,,14.3096,70.6050606060606,,1273.763,10.6645,,-1.6,1.0,307.5503333409627,,7.8
2014-04-21 22:00:00,0.14362043796924634,10.010653846153847,76.491625,253.14283333333333,7.042000000000001,,40.71025,116.07346153846153,,314.9995,8.048333333333334,1.0,-0.8,1.2,222.91914894733011,1.0,8.0
2014-04-22 22:00:00,0.10396741607267918,11.153530973451327,67.15778571428574,247.55881818181817,14.661874999999998,,12.9988,112.86976470588236,,,7.646125,,-1.4,1.0,105.32595798147821,1.0,7.6
2014-04-23 22:00:00,0.13569084343224613,7.463721518987341,46.34076470588236,172.48222222222222,7.880571428571428,,11.498,186.43973333333335,,,4.545,,-1.2,1.2,92.39588992530057,,8.2
2014-04-24 22:00:00,0.1279118229593653,14.564941176470587,52.52998901098901,329.6308888888889,,,26.5508125,59.15763636363636,65.332,30.215000000000003,7.739999999999999,,-1.0,1.0,130.70079465849054,,7.5
2014-04-25 22:00:00,0.3412576312576313,234.03708860759494,69.5141346153846,340.74566666666664,,11.033,46.36449999999999,84.34233333333333,,56.802571428571426,,1.0,-1.2,1.0,211.0350666840873,,7.8
2014-04-26 22:00:00,0.1663030397344123,29.747875,65.3705625,480.62566666666663,,,32.04275,95.65050000000001,,,9.554,,-1.0,1.0,218.2944705836913,,7.8
2014-04-27 22:00:00,0.19494174614224893,34.56310619469026,47.6303650793651,324.4357142857142,25.876375,5.184,30.241285714285716,104.07835714285714,77.396,3.5415,8.457199999999998,1.0,-1.0,1.0,211.6663749814035,1.0,8.0
2014-04-28 22:00:00,0.17823559819959245,21.531597560975612,97.49398484848484,134.26915000000002,,,42.67222222222222,104.1898947368421,64.8395,72.97659999999999,3.8822857142857146,,-1.0,1.0,350.1895952281499,1.0,8.0
2014-04-29 22:00:00,0.14079484924820768,37.29481944444445,49.82548192771085,202.31713333333332,10.561499999999999,5.021,31.865874999999996,68.55548148148148,71.328,23.39825,9.274111111111111,1.0,-1.2,1.0,126.58663462217038,,7.8
2014-04-30 22:00:00,0.1732965822268152,17.089457142857142,54.54363309352518,119.61764705882354,,,40.4866875,86.77112500000001,29.956875,34.8602,6.798571428571428,1.0,-1.0,1.0,109.47044296072629,,8.2
2014-05-01 22:00:00,0.1421479669278937,8.94314864864865,63.05718085106384,169.45532000000003,14.666777777777778,,37.384,58.34267741935486,34.3746,11.042,9.378,1.0,-1.0,1.0,118.89285123446753,,8.0
2014-05-02 22:00:00,0.16142443213035879,6.348076923076923,49.167263157894745,330.11469999999997,,,8.719125,156.80175,,,9.725800000000001,1.0,-1.0,1.0,190.45307406672717,,7.75
2014-05-03 22:00:00,0.20972222222222217,19.152,51.778999999999996,294.07842857142856,,,34.7385,167.54183333333333,,,,,-1.5,1.0,162.84296552888284,,7.833333333333333
