,time,value
15301,2014-03-23 17:00:00.000,1.0
15302,2014-03-23 21:00:00.000,1.0
15303,2014-03-24 09:00:00.000,0.0
15304,2014-03-24 15:00:00.000,0.0
15305,2014-03-24 17:00:00.000,0.0
15306,2014-03-24 21:00:00.000,0.0
15307,2014-03-25 09:00:00.000,0.0
15308,2014-03-25 12:00:00.000,0.0
15309,2014-03-25 16:00:00.000,1.0
15310,2014-03-25 18:00:00.000,0.0
15311,2014-03-25 20:00:00.000,0.0
15312,2014-03-26 09:00:00.000,0.0
15313,2014-03-26 11:00:00.000,0.0
15314,2014-03-26 15:00:00.000,0.0
15315,2014-03-26 18:00:00.000,0.0
15316,2014-03-26 21:00:00.000,0.0
15317,2014-03-27 09:00:00.000,0.0
15318,2014-03-27 13:00:00.000,0.0
15319,2014-03-27 16:00:00.000,0.0
15320,2014-03-27 18:00:00.000,0.0
15321,2014-03-27 23:00:00.000,1.0
15322,2014-03-28 09:00:00.000,1.0
15323,2014-03-28 11:00:00.000,1.0
15324,2014-03-28 16:00:00.000,1.0
15325,2014-03-28 17:00:00.000,1.0
15326,2014-03-28 21:00:00.000,1.0
15327,2014-03-29 09:00:00.000,1.0
15328,2014-03-29 12:00:00.000,1.0
15329,2014-03-29 15:00:00.000,1.0
15330,2014-03-29 17:00:00.000,1.0
15331,2014-03-29 21:00:00.000,1.0
15332,2014-03-30 10:00:00.000,1.0
15333,2014-03-30 11:00:00.000,0.0
15334,2014-03-30 15:00:00.000,1.0
15335,2014-03-30 18:00:00.000,0.0
15336,2014-03-30 21:00:00.000,0.0
15337,2014-03-31 09:00:00.000,0.0
15338,2014-03-31 12:00:00.000,0.0
15339,2014-03-31 15:00:00.000,0.0
15340,2014-03-31 18:00:00.000,1.0
15341,2014-03-31 21:00:00.000,1.0
15342,2014-04-01 09:00:00.000,0.0
15343,2014-04-01 12:00:00.000,0.0
15344,2014-04-01 15:00:00.000,0.0
15345,2014-04-01 19:00:00.000,0.0
15346,2014-04-01 21:00:00.000,-1.0
15347,2014-04-02 09:00:00.000,0.0
15348,2014-04-02 13:00:00.000,0.0
15349,2014-04-02 16:00:00.000,0.0
15350,2014-04-02 18:00:00.000,0.0
15351,2014-04-02 21:00:00.000,0.0
15352,2014-04-03 09:00:00.000,0.0
15353,2014-04-03 13:00:00.000,0.0
15354,2014-04-03 15:00:00.000,1.0
15355,2014-04-03 18:00:00.000,1.0
15356,2014-04-03 21:00:00.000,1.0
15357,2014-04-04 09:00:00.000,-1.0
15358,2014-04-04 14:00:00.000,0.0
15359,2014-04-04 18:00:00.000,1.0
15360,2014-04-04 22:00:00.000,1.0
15361,2014-04-05 09:00:00.000,1.0
15362,2014-04-05 12:00:00.000,1.0
15363,2014-04-05 15:00:00.000,1.0
15364,2014-04-05 17:00:00.000,1.0
15365,2014-04-05 21:00:00.000,1.0
15366,2014-04-06 11:00:00.000,0.0
15367,2014-04-06 13:00:00.000,0.0
15368,2014-04-06 15:00:00.000,0.0
15369,2014-04-06 18:00:00.000,0.0
15370,2014-04-07 08:00:00.000,0.0
15371,2014-04-07 12:00:00.000,0.0
15372,2014-04-07 18:00:00.000,0.0
15373,2014-04-07 21:00:00.000,0.0
15374,2014-04-08 09:00:00.000,0.0
15375,2014-04-08 12:00:00.000,0.0
15376,2014-04-08 15:00:00.000,0.0
15377,2014-04-08 18:00:00.000,0.0
15378,2014-04-08 20:00:00.000,0.0
15379,2014-04-09 09:00:00.000,0.0
15380,2014-04-09 14:00:00.000,0.0
15381,2014-04-09 15:00:00.000,0.0
15382,2014-04-09 18:00:00.000,0.0
15383,2014-04-09 21:00:00.000,0.0
15384,2014-04-10 09:00:00.000,0.0
15385,2014-04-10 12:00:00.000,0.0
15386,2014-04-10 16:00:00.000,0.0
15387,2014-04-10 18:00:00.000,0.0
15388,2014-04-10 21:00:00.000,1.0
15389,2014-04-11 09:00:00.000,0.0
15390,2014-04-11 13:00:00.000,-1.0
15391,2014-04-11 16:00:00.000,0.0
15392,2014-04-11 18:00:00.000,1.0
15393,2014-04-11 20:00:00.000,1.0
15394,2014-04-12 09:00:00.000,1.0
15395,2014-04-12 12:00:00.000,1.0
15396,2014-04-12 18:00:00.000,1.0
15397,2014-04-12 21:00:00.000,1.0
15398,2014-04-13 11:00:00.000,0.0
15399,2014-04-13 12:00:00.000,0.0
15400,2014-04-13 15:00:00.000,0.0
15401,2014-04-13 18:00:00.000,0.0
15402,2014-04-13 21:00:00.000,0.0
15403,2014-04-14 09:00:00.000,0.0
15404,2014-04-14 12:00:00.000,1.0
15405,2014-04-14 15:00:00.000,1.0
15406,2014-04-14 18:00:00.000,0.0
15407,2014-04-14 21:00:00.000,0.0
15408,2014-04-15 09:00:00.000,1.0
15409,2014-04-15 12:00:00.000,0.0
15410,2014-04-15 14:00:00.000,0.0
15411,2014-04-15 18:00:00.000,0.0
15412,2014-04-15 21:00:00.000,1.0
15413,2014-04-16 09:00:00.000,0.0
15414,2014-04-16 13:00:00.000,0.0
15415,2014-04-16 16:00:00.000,1.0
15416,2014-04-16 18:00:00.000,0.0
15417,2014-04-16 21:00:00.000,0.0
15418,2014-04-17 09:00:00.000,0.0
15419,2014-04-17 13:00:00.000,0.0
15420,2014-04-17 16:00:00.000,0.0
15421,2014-04-17 18:00:00.000,-1.0
15422,2014-04-17 21:00:00.000,0.0
15423,2014-04-18 09:00:00.000,0.0
15424,2014-04-18 12:00:00.000,1.0
15425,2014-04-18 15:00:00.000,1.0
15426,2014-04-18 17:00:00.000,1.0
15427,2014-04-18 21:00:00.000,1.0
15428,2014-04-19 09:00:00.000,1.0
15429,2014-04-19 13:00:00.000,1.0
15430,2014-04-19 16:00:00.000,1.0
15431,2014-04-19 18:00:00.000,1.0
15432,2014-04-19 20:00:00.000,1.0
15433,2014-04-20 09:00:00.000,1.0
15434,2014-04-20 12:00:00.000,1.0
15435,2014-04-20 14:00:00.000,1.0
15436,2014-04-20 18:00:00.000,1.0
15437,2014-04-20 21:00:00.000,1.0
15438,2014-04-21 09:00:00.000,0.0
15439,2014-04-21 12:00:00.000,0.0
15440,2014-04-21 15:00:00.000,0.0
15441,2014-04-21 18:00:00.000,0.0
15442,2014-04-21 20:00:00.000,0.0
15443,2014-04-22 09:00:00.000,1.0
15444,2014-04-22 12:00:00.000,1.0
15445,2014-04-22 18:00:00.000,1.0
15446,2014-04-22 21:00:00.000,1.0
15447,2014-04-23 09:00:00.000,1.0
15448,2014-04-23 11:00:00.000,-1.0
15449,2014-04-23 15:00:00.000,0.0
15450,2014-04-23 17:00:00.000,0.0
15451,2014-04-23 21:00:00.000,1.0
15452,2014-04-24 09:00:00.000,0.0
15453,2014-04-24 12:00:00.000,0.0
