,time,value
2719539,2014-04-13 16:20:03.480,3.0239999999999996
2719653,2014-04-14 10:57:40.961,20.147000000000002
2719657,2014-04-14 11:02:43.309,15.124
2719722,2014-04-14 15:56:14.243,15.114
2721401,2014-04-22 21:37:09.073,5.205
2721403,2014-04-22 21:37:21.329,1.014
2721590,2014-04-23 14:31:01.062,12.222999999999999
2721879,2014-04-24 18:55:01.036,16.135
2721987,2014-04-24 22:27:19.779,21.123
2722205,2014-04-25 17:41:52.332,8.038
2722260,2014-04-25 19:19:01.997,10.111
2722298,2014-04-25 21:01:42.763,9.142000000000001
2722301,2014-04-25 21:02:19.173,16.085
2722313,2014-04-25 21:12:04.431,21.124000000000002
2722322,2014-04-25 21:19:47.703,12.057
2722349,2014-04-25 21:47:12.414,14.172
2722369,2014-04-25 22:08:16.125,13.078
2722725,2014-04-27 15:07:07.196,25.162
2723066,2014-04-29 10:14:16.977,36.149
2723072,2014-04-29 10:37:00.785,11.055
2723079,2014-04-29 11:50:18.555,12.109000000000002
2723898,2014-05-02 20:23:23.099,12.075999999999999
2724786,2014-05-08 18:10:54.943,15.107000000000001
2724788,2014-05-08 18:11:33.203,15.194
2724804,2014-05-08 18:16:48.444,16.124000000000002
2724809,2014-05-08 18:22:34.750,10.05
2724814,2014-05-08 18:34:39.180,7.059
2724818,2014-05-08 18:41:02.561,6.026
2725023,2014-05-08 22:45:25.119,8.162
2725056,2014-05-09 07:58:55.694,26.515
2725408,2014-05-10 11:33:10.963,11.168
2725433,2014-05-10 12:59:59.134,16.133
2725448,2014-05-10 13:28:14.861,13.052
2725455,2014-05-10 14:00:12.864,10.041
2725469,2014-05-10 14:07:48.424,9.401
2725471,2014-05-10 14:07:58.842,1.022
2725486,2014-05-10 14:20:44.924,8.333
2725492,2014-05-10 14:29:31.970,8.056000000000001
2725637,2014-05-11 05:42:17.400,2.6839999999999997
2725638,2014-05-11 05:45:54.674,3.1069999999999998
2725639,2014-05-11 05:46:00.711,6.178999999999999
2725819,2014-05-11 20:15:20.822,8.062999999999999
2728362,2014-05-21 17:04:56.280,8.031
2728511,2014-05-22 17:06:33.092,8.066
2729560,2014-05-26 11:27:47.625,10.173
2729598,2014-05-26 13:00:28.999,12.135
2729625,2014-05-26 13:36:50.298,24.095
2729653,2014-05-26 15:38:11.509,30.311
2729675,2014-05-26 15:53:04.440,22.094
2729809,2014-05-27 09:07:47.698,19.313
2729835,2014-05-27 10:13:41.038,12.057
2729844,2014-05-27 10:44:42.515,13.117
2729868,2014-05-27 11:41:06.579,10.076
2729885,2014-05-27 12:06:19.809,43.373000000000005
2729892,2014-05-27 13:04:08.140,12.091
2729900,2014-05-27 13:30:50.716,11.089
2729903,2014-05-27 13:42:26.881,10.048
2730050,2014-05-28 10:15:58.073,11.06
2730056,2014-05-28 10:54:01.924,9.167
2730088,2014-05-28 12:20:29.946,16.077
2730123,2014-05-28 13:12:36.789,25.961
2730127,2014-05-28 13:41:34.650,8.089
2730133,2014-05-28 14:12:17.969,16.083
2730141,2014-05-28 14:26:00.118,25.185
2730151,2014-05-28 14:49:25.990,10.103
2730155,2014-05-28 14:59:29.765,36.22
2730198,2014-05-28 17:19:19.201,9.141
2730218,2014-05-28 20:52:09.364,11.167
2730228,2014-05-28 21:18:21.384,6.068
