,time,value
2764945,2014-03-23 08:46:30.237,344.86300000000006
2764968,2014-03-23 12:16:04.568,22.074
2765154,2014-03-24 08:35:37.507,15.07
2765807,2014-03-26 08:50:33.236,6.087000000000001
2767251,2014-03-30 13:15:37.865,1.0070000000000001
2769195,2014-04-06 10:57:54.450,51.507
2769196,2014-04-06 11:24:23.055,41.881
2769197,2014-04-06 11:38:32.033,4.117
2769509,2014-04-07 18:13:31.111,11.039000000000001
2769513,2014-04-07 18:16:49.107,60.82899999999999
2769514,2014-04-07 18:21:04.197,3.0180000000000002
2770399,2014-04-11 07:51:16.948,8.032
2772465,2014-04-19 11:00:32.747,3.008
2774026,2014-04-26 10:19:07.434,7.026
2774133,2014-04-27 00:44:48.450,23.033
