,time,value
2530882,2014-03-20 15:56:47.296,3.009
2530935,2014-03-20 17:44:12.453,7.024
2530938,2014-03-20 17:44:49.605,4.011
2531004,2014-03-20 23:38:53.039,13.095999999999998
2531008,2014-03-20 23:44:29.598,4.015
2531043,2014-03-21 09:38:24.634,2.005
2531170,2014-03-21 17:20:15.542,1.0090000000000001
2531194,2014-03-21 18:39:50.594,34.016
2531197,2014-03-21 18:50:15.951,24.075
2531200,2014-03-21 18:51:36.473,1.008
2531203,2014-03-21 18:51:41.506,5.02
2531219,2014-03-21 20:30:18.148,2.015
2531246,2014-03-21 21:13:15.743,11.047
2531250,2014-03-21 21:19:08.434,7.02
2531297,2014-03-22 09:24:43.302,2.022
2531379,2014-03-22 17:17:43.009,9.039
2531411,2014-03-22 18:48:01.048,7.037000000000001
2531414,2014-03-22 18:51:07.138,7.03
2531431,2014-03-22 19:34:54.013,2.008
2531447,2014-03-22 19:53:40.891,7.028
2531456,2014-03-22 19:58:22.546,6.023
2531459,2014-03-22 20:51:50.217,8.032
2531488,2014-03-22 21:48:07.161,11.044
2531491,2014-03-22 21:48:35.282,4.025
2531514,2014-03-22 23:21:37.944,3.072
2531517,2014-03-22 23:22:46.387,4.019
2531520,2014-03-22 23:32:59.391,4.055
2531571,2014-03-23 12:24:59.706,3.1
2531577,2014-03-23 12:30:08.510,2.008
2531593,2014-03-23 12:43:21.647,13.062000000000001
2531647,2014-03-23 15:45:46.390,13.052999999999999
2531658,2014-03-23 15:50:23.309,12.049000000000001
2531662,2014-03-23 16:00:43.562,3.0060000000000002
2531688,2014-03-23 19:32:05.154,4.023
2531715,2014-03-23 21:25:31.391,18.085
2531718,2014-03-23 21:40:17.901,5.0169999999999995
2531738,2014-03-23 23:18:27.486,3.013
2531764,2014-03-24 09:13:17.867,2.004
2531767,2014-03-24 09:13:48.030,2.009
2531770,2014-03-24 09:14:08.198,2.0069999999999997
2531786,2014-03-24 10:09:24.920,28.101
2531799,2014-03-24 10:17:12.436,4.043
2531875,2014-03-24 13:54:56.898,2.006
2531890,2014-03-24 14:42:25.482,2.005
2531912,2014-03-24 15:07:00.569,4.013
2531949,2014-03-24 16:29:38.286,5.0169999999999995
2531965,2014-03-24 17:18:49.046,15.130999999999998
2531969,2014-03-24 17:26:32.842,6.022
