,time,value
1983003,2014-03-31 20:00:57.555,219.423
1983006,2014-03-31 20:21:17.010,1.6280000000000001
1983007,2014-03-31 20:26:12.763,17.166
1986760,2014-04-27 18:10:49.311,106.84
1986762,2014-04-27 19:09:07.391,10.779000000000002
1986763,2014-04-27 19:44:01.891,3.08
1986777,2014-04-27 20:11:22.400,41.506
1986778,2014-04-27 20:13:34.878,37.66
1986779,2014-04-27 21:20:11.483,5.034
1986781,2014-04-27 21:20:29.634,0.603
1986782,2014-04-27 21:20:31.306,2.13
1986783,2014-04-27 21:20:45.181,8.136000000000001
1986804,2014-04-27 22:41:29.855,17.208
1986805,2014-04-27 22:58:25.035,2.399
1986806,2014-04-27 22:59:00.900,9.922
1986807,2014-04-27 23:03:00.757,2.778
1986808,2014-04-27 23:03:04.414,11.383
1986809,2014-04-28 01:23:57.742,10.224
1986810,2014-04-28 01:24:24.184,1.479
1986811,2014-04-28 02:48:01.642,19.87
1986812,2014-04-28 05:54:12.573,11.934000000000001
1986814,2014-04-28 07:00:08.410,0.17
1986815,2014-04-28 07:00:10.638,9.762
1986816,2014-04-28 07:02:12.864,4.498
1986817,2014-04-28 07:10:55.663,4.171
