,time,value
1463107,2014-03-13 15:39:34.115,43.12
1463110,2014-03-13 15:41:10.441,88.523
1463111,2014-03-13 15:44:10.223,0.9620000000000001
1463112,2014-03-13 15:48:54.289,5.716
1463113,2014-03-13 16:05:39.325,3.011
1463116,2014-03-13 16:15:58.417,51.361999999999995
1463133,2014-03-13 18:11:47.233,8.136000000000001
1463136,2014-03-13 21:32:53.328,8.025
1463153,2014-03-14 09:29:36.400,8.02
1463181,2014-03-14 12:47:58.385,10.107999999999999
1463198,2014-03-14 14:54:25.401,7.056
1463224,2014-03-14 18:22:02.515,9.024
1463237,2014-03-14 22:18:40.408,8.05
1463255,2014-03-15 09:07:07.364,7.395
1463256,2014-03-15 09:16:16.312,2.1430000000000002
1463266,2014-03-15 12:10:34.611,9.892000000000001
1463267,2014-03-15 15:37:29.357,12.103
1463273,2014-03-15 18:09:09.884,31.171
1463291,2014-03-15 21:30:27.512,9.021
1463313,2014-03-16 09:10:48.342,7.162000000000001
1463314,2014-03-16 11:14:33.440,3.057
1463319,2014-03-16 12:04:08.368,8.052999999999999
1463324,2014-03-16 15:15:05.536,6.015
1463325,2014-03-16 17:29:27.091,5.138999999999999
1463329,2014-03-16 18:17:06.582,6.5520000000000005
1463330,2014-03-16 18:37:56.250,9.027999999999999
1463345,2014-03-16 21:09:27.381,11.269
1463354,2014-03-17 11:19:40.755,8.036
1463361,2014-03-17 12:09:38.349,7.575
1463362,2014-03-17 12:50:53.239,5.091
1463389,2014-03-17 15:21:59.578,6.534
1463390,2014-03-17 17:12:29.335,2.295
1463391,2014-03-17 18:02:36.213,3.108
1463397,2014-03-17 18:40:39.401,11.29
1463398,2014-03-17 19:11:14.358,4.07
1463399,2014-03-17 19:11:18.490,10.309000000000001
1463409,2014-03-17 21:45:19.186,10.087
1463421,2014-03-18 09:57:27.349,8.072000000000001
1463427,2014-03-18 13:08:24.398,6.625
1463428,2014-03-18 13:22:28.174,4.027
1463432,2014-03-18 16:20:21.447,6.784
1463433,2014-03-18 17:09:12.229,3.388
1463438,2014-03-18 18:18:31.480,10.16
1463459,2014-03-18 21:12:32.331,8.081
1463471,2014-03-19 10:36:49.309,7.058
1463485,2014-03-19 12:33:29.266,7.138999999999999
1463486,2014-03-19 12:39:30.565,3.033
1463497,2014-03-19 14:54:03.311,9.203
1463498,2014-03-19 15:18:55.174,7.06
1463512,2014-03-19 18:20:15.364,18.772000000000002
1463513,2014-03-19 18:26:10.326,4.011
1463517,2014-03-19 21:49:23.496,8.086
1463547,2014-03-20 09:09:06.421,7.289
1463548,2014-03-20 09:15:35.367,6.053
1463555,2014-03-20 12:33:46.312,4.024
1463561,2014-03-20 15:39:07.908,9.458
1463565,2014-03-20 18:00:18.374,10.227
1463573,2014-03-20 21:40:39.351,6.934
1463574,2014-03-20 21:41:38.135,4.025
1463593,2014-03-21 08:55:22.275,9.029
1463627,2014-03-21 11:54:38.588,8.941
1463628,2014-03-21 11:56:55.259,3.011
1463662,2014-03-21 15:03:17.549,6.97
1463663,2014-03-21 15:08:15.358,3.137
1463677,2014-03-21 18:06:37.234,8.059
1463694,2014-03-21 21:36:56.805,13.034
1463705,2014-03-22 09:33:12.260,10.376
1463706,2014-03-22 11:33:26.247,6.013
1463710,2014-03-22 12:26:32.183,5.681
1463711,2014-03-22 12:50:07.138,2.0140000000000002
1463713,2014-03-22 15:38:55.282,5.0169999999999995
1463722,2014-03-22 18:09:35.246,7.039
1463734,2014-03-22 21:14:27.243,7.017
1463750,2014-03-23 09:24:43.395,6.733
1463751,2014-03-23 11:43:43.203,1.053
1463752,2014-03-23 12:24:16.094,12.061
1463776,2014-03-23 15:12:58.283,11.044
1463777,2014-03-23 15:13:09.328,280.892
1463806,2014-03-23 17:54:41.319,5.956
1463807,2014-03-23 17:55:29.338,5.118
1463812,2014-03-23 21:09:14.779,17.414
1463813,2014-03-23 21:09:32.260,7.257000000000001
1463814,2014-03-23 21:09:39.556,3717.61
1463831,2014-03-24 09:09:09.503,8.434
1463832,2014-03-24 10:17:09.084,3.035
