,actvalue,builtvalue,commvalue,entvalue,accvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-04-06 19:00:00,0.017024875167458306,3.363588235294118,28.279913043478267,,,,7.54575,136.29600000000002,,,,,1.0,1.25,297.7624999934975,,7.5
2014-04-07 19:00:00,0.042997072017212666,18.84088983050847,28.453506024096388,284.495,,,8.24,42.47082352941177,28.164,25.867124999999998,16.049,1.0,0.6,1.0,91.21908247593751,1.0,7.0
2014-04-08 19:00:00,0.11790070189469766,8.979330000000001,18.951021582733812,98.20698245614035,,128.32200000000003,13.663285714285717,38.59511764705883,6.4468108108108115,,4.0310000000000015,,0.2,1.0,55.153952377813845,,7.0
2014-04-09 19:00:00,0.06101653305000162,4.892490909090909,39.350970149253726,94.41817647058825,,,9.093399999999999,85.38366666666664,25.496111111111112,,,,1.0,1.0,84.89876562729478,,6.666666666666667
2014-04-10 19:00:00,0.15312118523020093,5.413346590909092,16.84905063291139,314.5996666666667,,51.252,25.220857142857145,69.18513636363637,7.05545,,19.147000000000002,,0.25,1.0,28.8321386127189,,7.25
2014-04-11 19:00:00,0.2237637675367117,7.387288659793814,14.885879310344826,211.01124999999996,,,8.3632,6.382586206896552,,,,,0.4,1.0,11.678599999671768,,7.0
2014-04-12 19:00:00,0.09246478623369503,5.540796116504856,28.726327272727275,173.32946666666666,,,10.182833333333333,57.79019230769231,136.523,,20.159,,0.16666666666666666,1.0,60.29214953039294,,7.333333333333333
2014-04-13 19:00:00,0.09599639767435537,5.282698113207547,13.173444444444446,173.537,,148.85,6.676428571428572,31.83416666666667,4.31540506329114,,,1.0,0.6,1.0,19.10996628477332,,7.0
2014-04-14 19:00:00,0.06663506105564015,10.704602739726026,23.971910714285716,102.08094444444444,,6.563000000000001,24.411058823529416,53.485571428571426,,,,,0.4,1.0,47.491784607447066,,7.0
2014-04-15 19:00:00,0.14263699918328868,7.8977076923076925,43.390278481012665,76.29350000000001,,27.628500000000003,44.01572727272728,36.47361764705883,21.452692307692306,,14.0485,1.0,0.8,1.0,42.56755619638419,1.0,7.2
2014-04-16 19:00:00,0.08521947975974913,3.6221000000000005,19.49626966292135,124.3039,,,8.250200000000001,52.47129999999999,,,1.5065,,0.4,1.0,49.30927779144708,,7.0
2014-04-17 19:00:00,0.19732385663207425,10.593361111111113,31.292818181818177,252.355875,,,9.1,19.2188,,,3.3275,1.0,1.0,1.0,63.30414997339254,1.0,7.0
2014-04-18 19:00:00,0.1505927758220156,3.6655454545454544,15.878202702702703,4.05,,,8.5706,21.18575,,,,,,,22.30454414381699,,7.0
2014-04-19 19:00:00,0.13769584104828372,4.439377049180329,27.1401746031746,338.368,,256.297,8.1,77.6735909090909,,,,,0.4,1.0,62.945173924902164,,7.2
2014-04-20 19:00:00,0.12098289671550456,3.785954545454546,29.74359701492537,95.9097,,,10.377666666666668,27.98836111111111,61.73923076923075,,3.01,1.0,0.4,1.0,35.94022376887448,,7.4
2014-04-21 19:00:00,0.0495478804469446,6.445394736842105,47.76673684210527,134.09900000000002,,,9.879999999999999,52.97237500000001,18.013,,,,0.6,1.0,71.28725808282053,,6.6
2014-04-22 19:00:00,0.07706758937812246,6.552259259259261,40.38355118110236,199.51807692307693,,,8.972,37.4928409090909,26.292125,,,,1.0,1.0,83.85241935714602,1.0,7.25
2014-04-23 19:00:00,0.07311220768946047,5.6192053571428575,20.475891891891894,120.816125,,31.128,8.682999999999998,49.31363888888889,20.0175625,,,1.0,1.0,,98.70190654291177,,7.0
2014-04-24 19:00:00,0.12982722606803587,229.3030461538462,47.96222727272728,124.59766666666665,,70.46340000000001,22.120799999999996,80.10463636363637,377.2186666666667,,,1.0,0.25,,43.35294643470218,1.0,7.5
2014-04-25 19:00:00,0.30253849276177336,7.426559999999999,34.769647727272734,,,,9.437142857142858,20.770166666666668,,,8.035,1.0,1.0,1.0,12.44981908438793,1.0,7.6
2014-04-26 19:00:00,0.09735936041083094,6.1081666666666665,125.85873684210526,1.135,,,6.504600000000001,23.790000000000003,,,,,1.0,,40.76747061224543,,7.4
2014-04-27 19:00:00,0.08431256137369207,116.63564705882351,33.1538829787234,220.86909999999997,,37.02171428571428,9.0588,63.99402272727274,50.1704705882353,,3.079,,0.75,,84.9168828715075,1.0,6.75
2014-04-28 19:00:00,0.13287764165666513,5.560949367088607,18.977412280701756,114.87921428571428,,,7.469199999999999,55.941315789473684,170.9094,,,,0.8,,49.787154529311444,,7.0
2014-04-29 19:00:00,0.1218582603640545,280.13685365853655,18.145843137254904,,30.276,,6.61275,87.506375,24.098333333333333,,34.883,,1.0,,35.67420587820167,,7.5
2014-04-30 19:00:00,0.07564575761434046,5.691622222222222,92.82752941176471,40.72833333333333,,,10.424999999999999,22.833333333333332,102.764,,,,1.0,1.0,133.22091303182683,,7.0
2014-05-01 19:00:00,0.20015098116972072,92.20346031746031,25.18707142857143,,,,7.032,142.94660000000002,91.7305,,15.057,1.0,,,48.620923088147066,1.0,
2014-05-02 19:00:00,0.30349787259071376,7.0315047619047615,24.422660377358486,80.8255,,,7.478125,63.61630434782607,23.71733333333334,,9.029,1.0,-0.2,1.0,37.732436172505615,1.0,7.166666666666667
2014-05-03 19:00:00,0.10765214310320095,11.056809523809523,17.857761904761908,,,,6.439,54.2745,3492.3213333333333,,,,,,218.6578461757073,,
2014-05-04 19:00:00,0.10002047805190102,5.095315789473684,50.928294117647056,20.078,,,5.8724,84.7364,38.09316666666666,,15.985333333333335,,1.0,1.0,51.926359996795654,,7.5
