,time,value
1311003,2014-04-08 13:51:21.028,69.396
1311006,2014-04-08 13:54:01.039,2.041
1311008,2014-04-08 13:54:04.092,2.015
1311010,2014-04-08 13:54:07.115,4.015
1311012,2014-04-08 13:54:12.154,3.0269999999999997
1311014,2014-04-08 13:54:16.214,50.248999999999995
1311019,2014-04-08 14:01:28.229,1.004
1311021,2014-04-08 14:01:30.252,97.98299999999999
1311022,2014-04-08 14:14:04.364,3.015
1311024,2014-04-08 14:14:14.440,2.028
1311026,2014-04-08 14:14:18.486,60.198
1311104,2014-04-08 17:09:27.767,2.009
1311106,2014-04-08 17:09:30.782,8.037
1311128,2014-04-08 17:40:56.259,43.138999999999996
1311273,2014-04-09 09:23:56.690,32.835
1311290,2014-04-09 09:59:33.305,91.527
1311550,2014-04-10 08:22:54.084,10.11
1311553,2014-04-10 08:23:37.342,34.148
1311631,2014-04-10 15:56:58.142,1.004
1311673,2014-04-10 18:34:05.539,29.279
1311858,2014-04-11 14:45:43.470,1.025
1312014,2014-04-12 16:25:18.489,2.008
1312016,2014-04-12 16:25:21.516,14.109000000000002
1312045,2014-04-12 20:19:27.289,2.0069999999999997
1312047,2014-04-12 20:19:31.312,2.011
1312081,2014-04-13 01:25:03.460,1.013
1312137,2014-04-13 11:06:55.153,13.468
1312139,2014-04-13 11:07:17.661,17.142
1312140,2014-04-13 11:07:34.803,23.124000000000002
1312687,2014-04-16 09:36:09.125,13.091
1312736,2014-04-16 10:57:31.826,66.712
1312740,2014-04-16 11:01:11.638,6.019
1312856,2014-04-16 18:27:58.921,74.441
1312857,2014-04-16 19:32:23.970,4.07
1313010,2014-04-17 11:28:25.967,6.037999999999999
1313030,2014-04-17 11:41:47.114,26.261999999999997
1313052,2014-04-17 12:32:07.615,80.59100000000001
1313054,2014-04-17 12:33:50.385,31.28
1313070,2014-04-17 12:59:47.720,49.313
1313080,2014-04-17 13:02:56.786,98.052
1313081,2014-04-17 13:04:42.663,57.141999999999996
1313082,2014-04-17 13:08:47.348,11.749
1313083,2014-04-17 13:10:21.232,9.911
1313084,2014-04-17 13:12:05.237,26.616999999999997
1313085,2014-04-17 13:17:07.911,6.2860000000000005
1313086,2014-04-17 13:19:07.286,1.091
1313749,2014-04-19 16:25:33.055,23.138
1313790,2014-04-19 18:05:03.325,2.012
1314432,2014-04-22 12:56:19.026,2.0069999999999997
1314434,2014-04-22 12:56:22.039,19.416
1314436,2014-04-22 12:56:48.696,17.079
1314661,2014-04-22 23:36:54.184,52.299
1314847,2014-04-23 13:04:40.249,2.02
1314901,2014-04-23 15:54:21.210,10.074
1314905,2014-04-23 15:56:14.213,32.503
1314906,2014-04-23 15:58:51.684,4.0360000000000005
1314931,2014-04-23 16:20:24.877,14.065999999999999
1315554,2014-04-25 19:44:27.157,2.012
1315871,2014-04-27 13:53:43.726,5.018
1315873,2014-04-27 13:53:50.786,5.141
1316097,2014-04-28 10:48:13.397,2.0069999999999997
1317249,2014-05-01 10:43:50.265,8.039
1317380,2014-05-01 18:00:08.276,4.044
1317382,2014-05-01 18:00:13.329,5.019
1317384,2014-05-01 18:00:19.467,133.208
1317389,2014-05-01 18:05:13.094,28.104
1317489,2014-05-02 08:51:14.440,9.071
1318182,2014-05-05 06:30:53.059,41.336999999999996
1318183,2014-05-05 06:31:34.398,28.21
1318185,2014-05-05 06:32:09.809,39.314
1318196,2014-05-05 12:44:47.401,7.0520000000000005
1318198,2014-05-05 12:44:55.496,3.014
1318215,2014-05-05 13:05:44.303,11.044
1318344,2014-05-05 19:14:02.039,35.477
1318345,2014-05-05 19:14:43.519,19.105999999999998
1318347,2014-05-05 19:15:03.637,52.133
1318348,2014-05-05 19:16:56.384,39.998000000000005
1318449,2014-05-06 12:08:28.522,36.248000000000005
1318450,2014-05-06 12:09:04.772,13.064
1318452,2014-05-06 12:09:21.032,50.188
1318453,2014-05-06 12:10:11.221,2.064
1318854,2014-05-07 15:42:29.046,7.066
