,actvalue,builtvalue,commvalue,entvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-03-20 02:00:00,0.26119310632178283,12.52356756756757,36.72090277777778,76.932625,,52.24366666666666,33.33315384615385,10.708,,,,0.8,0.2,51.71368782482452,,6.4
2014-03-21 02:00:00,0.083556054848916,11.926833333333333,77.66240932642488,77.0146875,,10.986300000000002,13.528235294117646,36.298,,,,0.6,0.6,93.23694404355297,1.0,6.4
2014-03-22 02:00:00,0.089401148892464,20.715469387755103,39.468695431472085,61.55946428571429,,23.7234,42.65942857142858,,,,,1.4,1.6,68.95199401364353,1.0,8.4
2014-03-23 02:00:00,0.12992277992277992,33.12666666666667,39.20332835820895,62.39029999999999,,28.812181818181816,52.14375,,19.359,,,1.6,1.0,63.73140659175074,,7.4
2014-03-24 02:00:00,0.27946635064282127,16.38126923076923,33.51060638297872,49.9151052631579,,10.88,26.577571428571428,107.0495,,25.496,1.0,1.0,1.8,55.756393622844776,,8.8
2014-03-25 02:00:00,0.11021706341399436,8.35125,39.337387096774194,89.69666666666667,,59.982157894736844,29.335615384615384,17.541714285714285,,,,1.2,1.8,53.20267326288884,,7.6
2014-03-26 02:00:00,0.3081263846149068,9.362869565217391,37.14958064516129,98.66400000000002,,18.972785714285717,31.96655555555556,,,,1.0,-1.0,1.0,53.76847402306346,1.0,8.4
2014-03-27 02:00:00,0.10809412957208692,40.01580000000001,45.804096969696964,101.99528571428571,,44.595916666666675,37.54088888888888,289.617,,,,-1.2,1.0,77.29921185566204,1.0,7.4
2014-03-28 02:00:00,0.35096835510248087,14.76686274509804,31.38717901234568,101.55830000000002,11.122666666666667,17.0426,49.33957575757575,18.786785714285717,,,,-1.0,1.2,78.03163521994584,,7.6
2014-03-29 02:00:00,0.35016779556650246,8.334791666666666,42.73624137931036,55.750846153846155,,13.06377777777778,25.332071428571428,,,43.997,,-1.8,1.0,57.621945663638726,,7.2
2014-03-30 02:00:00,0.11267233672124972,27.921666666666667,38.65375138121547,47.37488888888889,,125.41650000000003,26.484,,,,,-0.6,0.8,71.8787720554015,,6.2
2014-03-31 02:00:00,0.36722689075630255,10.39607142857143,20.572970149253734,90.84333333333332,,7.455,38.11525,,,,1.0,-1.2,0.6,34.73891789521744,,7.0
2014-04-01 02:00:00,0.38772546897546895,33.498094736842106,115.02646721311474,100.92385714285714,,12.376999999999999,257.7915,,6.759499999999999,,1.0,-1.5,1.0,43.033225437120194,1.0,7.5
2014-04-02 02:00:00,0.346460748702128,13.464689655172414,38.4177632508834,57.95100000000001,,14.28857142857143,39.551714285714276,,,,,-1.2,1.0,41.72168634913184,,7.4
2014-04-03 02:00:00,0.30396614520281895,18.919121951219513,50.39189883268483,164.14,,10.163615384615385,22.670749999999998,,,,1.0,-0.8,1.4,56.61132710113703,1.0,7.6
2014-04-04 02:00:00,0.21187627936706185,15.258833333333333,49.556705882352944,98.21950000000001,,12.606125,16.330761904761907,,,,,-0.6,1.0,46.89957694365426,1.0,7.8
2014-04-05 02:00:00,0.15724630252453495,30.605999999999998,51.571890829694325,61.05477777777779,,18.30630769230769,68.7814,,,,,0.2,0.8,81.36844871594353,,6.8
2014-04-06 02:00:00,0.33428960106926203,44.001272727272735,43.575212765957446,49.54271428571428,,8.255357142857143,14.716888888888889,56.680400000000006,52.811749999999996,,,0.25,0.75,67.98655460862551,,6.25
2014-04-07 02:00:00,0.28875436571786134,14.039000000000001,74.01040588235294,103.07600000000001,,187.858375,53.868210526315785,,,,1.0,-0.4,1.0,86.0744094454398,1.0,7.4
2014-04-08 02:00:00,0.11656454510839821,33.501064516129034,36.4875462555066,123.801625,,9.252642857142858,8.6335,,,24.576,1.0,0.8,1.4,55.84312170270889,,8.2
2014-04-09 02:00:00,0.19026514823987345,22.57009615384616,43.45316475095785,116.72599999999997,,87.4868,16.618923076923075,,,79.1085,1.0,-0.2,1.2,67.93687438158597,,7.8
2014-04-10 02:00:00,0.37105368561102503,13.956857142857142,53.21317105263158,,15.069,14.147333333333336,6.898428571428572,,,,1.0,0.6,1.0,68.31743199157715,,7.6
2014-04-11 02:00:00,0.4429821159232923,14.636614035087717,20.07338888888889,,98.87849999999999,20.986181818181816,22.63715789473685,,,,1.0,0.6,1.2,28.186408158062267,,6.8
2014-04-12 02:00:00,0.0896354852876592,12.681548387096774,32.897206249999996,62.2175,17.5,13.018,95.74000000000001,,,,1.0,0.6,1.0,68.84775490854295,1.0,6.8
2014-04-13 02:00:00,0.1513406794183811,12.188249999999998,39.06498461538462,,,21.41625,16.959909090909093,,,,,0.2,0.8,54.71024666468305,1.0,6.6
2014-04-14 02:00:00,0.26101854320329393,13.555399999999999,23.927581632653062,,,15.405384615384616,10.830764705882352,,28.387999999999998,,,-0.6,1.0,30.699105585584,,6.8
2014-04-15 02:00:00,0.32641284270890936,27.68243820224719,35.351697916666666,,45.637499999999996,26.687545454545454,54.920500000000004,,,,1.0,-0.8,0.2,44.44863366962659,1.0,6.0
2014-04-16 02:00:00,0.3903263403263403,13.018309523809524,21.448149321266968,,,20.7755,23.729300000000002,,,,1.0,-0.25,0.75,30.11285788761942,,6.0
2014-04-17 02:00:00,0.04141105260380633,22.13007692307692,63.21081879194631,73.766,33.403,130.98709090909088,25.708615384615385,,,,1.0,-1.2,1.0,125.49917205431129,1.0,6.4
2014-04-18 02:00:00,0.14015151515151517,10.0142,12.521454545454542,,,5.221125,13.18825,,,,,-1.0,-1.0,28.448600012063974,,3.5
2014-04-19 02:00:00,0.22161982256599583,49.359366666666666,36.599462427745664,65.38266666666667,19.87666666666667,29.859277777777784,27.54342857142857,15.463,,,1.0,-0.6,1.0,67.14254545984845,,7.2
2014-04-20 02:00:00,0.28840336134453776,4.4247499999999995,47.56421238938053,,15.035,6.7467500000000005,25.118142857142857,,,,,-1.6,0.6,35.11053013227072,,6.6
2014-04-21 02:00:00,0.15745081442018097,30.323620689655172,62.31309154929577,,,150.57281249999997,15.654181818181815,21.873,,,,-1.4,1.0,98.8051071401153,,7.4
2014-04-22 02:00:00,0.2832291479184135,20.246255319148936,38.886925373134325,,,26.7149,14.92648387096774,,,,,-1.25,0.75,48.29486030164888,1.0,5.75
2014-04-23 02:00:00,0.40933512556319585,9.40764406779661,16.32028488372093,,,6.956857142857143,17.01494444444445,70.98899999999998,,,1.0,-0.8,1.0,24.47563855619316,1.0,7.4
2014-04-24 02:00:00,0.5003544074972643,14.364777777777777,22.23544628099173,,,33.776444444444444,32.90266666666666,,,,1.0,1.0,1.0,161.8153571628389,,7.666666666666667
2014-04-25 02:00:00,0.4090996408176344,22.712325,25.21104761904762,,,20.492,48.325500000000005,,15.714578947368427,,,-0.6,1.4,58.65141835747931,,8.0
2014-04-26 02:00:00,0.1906816123188405,7.907000000000001,42.253127819548865,,,26.33575,39.22833333333334,14.1359375,,,,-1.75,1.5,80.50367032564601,,8.75
2014-04-27 02:00:00,0.2725271105705888,44.39033333333334,39.223011406844115,,8.2165,136.04129999999998,60.0225294117647,40.254000000000005,,34.964,,-0.8,1.4,95.38624489226306,,8.2
2014-04-28 02:00:00,0.27079641205028204,41.60118181818182,40.08325,,16.323,54.26112500000001,43.158875,53.19866666666667,,,,-1.6,1.0,92.24718292748054,,8.0
2014-04-29 02:00:00,0.3545485931578844,25.08225,33.984700507614214,,7.579,8.969681818181819,20.62977777777778,41.35133333333332,,,,-1.25,1.25,56.07278873551058,,8.5
