,time,value
1941592,2014-03-29 01:46:19.493,79.712
1941593,2014-03-29 01:47:41.594,8.752
1941594,2014-03-29 01:48:37.805,1.5419999999999998
1941595,2014-03-29 01:53:51.657,6.061
1941747,2014-03-29 15:28:55.364,5.051
1942104,2014-03-31 19:16:11.467,187.715
1942105,2014-03-31 19:19:20.931,153.65200000000002
1942106,2014-03-31 19:22:09.305,39.728
1942107,2014-03-31 19:22:51.831,14.827
1942109,2014-03-31 19:46:54.795,43.653999999999996
1942110,2014-03-31 19:47:41.351,1.744
1942111,2014-03-31 19:52:10.280,2.887
1942112,2014-03-31 19:53:53.460,2.376
1942113,2014-03-31 19:54:23.434,1.002
1942115,2014-03-31 19:54:26.559,10.022
1942116,2014-03-31 19:57:30.371,7.374
1942117,2014-03-31 20:00:28.298,1.847
1942118,2014-03-31 20:06:52.983,3.133
1942120,2014-03-31 20:06:58.168,6.013
1942133,2014-03-31 20:27:46.578,41.739
1942134,2014-03-31 20:28:53.078,10.058
1942143,2014-03-31 20:36:28.990,35.013000000000005
1942144,2014-03-31 20:43:26.051,41.16
1942146,2014-03-31 20:44:12.423,114.57799999999999
1942147,2014-03-31 20:55:15.006,2.713
1942148,2014-03-31 21:03:28.920,15.085
1942157,2014-03-31 21:07:35.328,15.482999999999999
1942158,2014-03-31 21:08:23.410,2.472
1942159,2014-03-31 21:09:55.431,0.988
1942160,2014-03-31 21:10:12.224,5.071000000000001
1942161,2014-03-31 21:11:36.744,12.065
1942212,2014-04-01 11:56:52.694,39.992
1942213,2014-04-01 12:14:42.302,1.389
1942214,2014-04-01 12:16:27.045,1.604
1942215,2014-04-01 12:16:41.138,25.094
1942584,2014-04-02 12:28:15.355,16.663
1942585,2014-04-02 12:29:41.177,9.047
1942906,2014-04-03 09:56:20.872,59.41
1942907,2014-04-03 09:57:20.283,79.816
1942908,2014-04-03 10:04:26.104,1.665
1942909,2014-04-03 10:05:14.604,9.289
1942910,2014-04-03 10:05:25.255,3.983
1942911,2014-04-03 10:08:01.378,5.187
1942937,2014-04-03 10:52:57.221,2.106
1942967,2014-04-03 12:07:46.234,136.711
1942970,2014-04-03 12:10:15.015,69.601
1942971,2014-04-03 12:11:47.332,4.011
1942973,2014-04-03 12:12:01.415,2.0069999999999997
1943264,2014-04-04 13:26:25.025,56.21
1943277,2014-04-04 13:59:23.124,35.188
1943289,2014-04-04 14:44:16.253,46.233000000000004
1943313,2014-04-04 15:16:10.433,29.139
1943314,2014-04-04 15:26:39.134,4.681
1943315,2014-04-04 15:31:30.174,4.072
1943333,2014-04-04 16:01:35.582,46.376999999999995
1943337,2014-04-04 16:04:11.444,31.410999999999998
1943339,2014-04-04 16:04:44.874,2.005
1943343,2014-04-04 16:05:03.071,6.019
1943347,2014-04-04 16:05:56.273,11.275
1943349,2014-04-04 16:06:09.559,6.013
1943356,2014-04-04 16:14:24.318,37.304
1943358,2014-04-04 16:15:04.779,9.807
1943359,2014-04-04 16:25:31.289,5.039
1943375,2014-04-04 16:42:55.676,51.41
1943390,2014-04-04 16:58:33.318,78.444
1943391,2014-04-04 17:00:53.993,57.243
1943423,2014-04-04 17:24:10.996,11.648
1943424,2014-04-04 17:24:39.301,14.767999999999999
1943425,2014-04-04 17:25:15.724,31.818
1943426,2014-04-04 17:25:53.368,2.362
1943427,2014-04-04 17:26:01.338,8.24
1943428,2014-04-04 17:26:18.957,4.0169999999999995
1943432,2014-04-04 17:26:31.010,18.059
1943450,2014-04-04 17:48:00.161,41.781000000000006
1943451,2014-04-04 17:49:00.052,53.593
1943452,2014-04-04 17:49:54.045,8.1
1943456,2014-04-04 17:53:49.119,7.624
1943457,2014-04-04 17:54:49.983,19.053
1943458,2014-04-04 18:04:50.328,5.03
1943459,2014-04-04 18:09:46.431,9.046
1943461,2014-04-04 18:10:05.517,29.513
1943462,2014-04-04 18:10:36.104,98.944
1943463,2014-04-04 18:15:56.177,5.691
1943464,2014-04-04 18:17:05.039,26.98
1943465,2014-04-04 18:17:46.720,4.755
1943466,2014-04-04 18:20:38.069,14.162
1943467,2014-04-04 18:20:55.459,5.176
1943468,2014-04-04 18:21:23.028,3.8139999999999996
1943469,2014-04-04 18:21:38.477,5.007
1943470,2014-04-04 18:22:27.312,2.8710000000000004
1943471,2014-04-04 18:23:25.831,1.3630000000000002
1943472,2014-04-04 18:23:52.858,75.521
1943473,2014-04-04 18:28:30.147,6.0520000000000005
1943475,2014-04-04 18:28:40.217,125.976
1943476,2014-04-04 18:34:53.168,35.294000000000004
1943477,2014-04-04 18:35:41.671,3.011
1943478,2014-04-04 18:37:49.644,16.805
1943479,2014-04-04 18:39:15.121,96.79
1943480,2014-04-04 18:40:56.259,136.845
1943481,2014-04-04 18:43:17.349,29.955
1943482,2014-04-04 18:43:49.717,67.45100000000001
1943483,2014-04-04 18:45:20.075,1.564
1943484,2014-04-04 18:46:10.542,61.217
1943490,2014-04-04 20:29:21.816,61.864
1943491,2014-04-04 20:32:33.849,9.448
1943492,2014-04-04 21:15:50.206,5.013999999999999
1943494,2014-04-04 21:16:02.286,5.025
1943660,2014-04-05 11:20:50.433,77.028
