,time,value
1474221,2014-03-27 10:52:19.621,5.085
1474228,2014-03-27 12:02:05.437,19.077
1474246,2014-03-27 15:14:35.368,12.035
1474270,2014-03-27 17:56:40.602,17.407
1474320,2014-03-27 21:08:50.282,18.301
1474441,2014-03-28 10:00:26.118,14.37
1474508,2014-03-28 12:11:46.663,15.050999999999998
1474541,2014-03-28 14:57:01.131,19.303
1474579,2014-03-28 18:40:23.135,15.052999999999999
1474637,2014-03-28 20:56:47.283,14.130999999999998
1474795,2014-03-29 10:31:16.924,8.261000000000001
1474820,2014-03-29 12:37:00.131,10.211
1474913,2014-03-29 15:11:39.980,11.09
1474964,2014-03-29 18:11:48.377,13.118
1474981,2014-03-29 21:26:46.023,9.027000000000001
1475040,2014-03-30 11:21:49.983,11.044
1475046,2014-03-30 11:51:41.946,9.141
1475086,2014-03-30 14:51:52.132,14.04
1475120,2014-03-30 17:51:41.163,9.027000000000001
1475182,2014-03-30 20:53:52.322,10.417
1475228,2014-03-31 10:45:13.496,9.156
1475254,2014-03-31 12:07:33.996,7.108
1475274,2014-03-31 14:51:49.095,8.021
1475279,2014-03-31 17:51:45.196,8.177999999999999
1475341,2014-03-31 21:03:50.045,15.094000000000001
1475393,2014-04-01 10:25:55.634,8.102
1475400,2014-04-01 11:56:08.515,8.026
1475451,2014-04-01 14:51:51.663,9.026
1475586,2014-04-01 17:54:03.528,10.37
1475640,2014-04-01 21:23:26.147,9.122
1475743,2014-04-02 10:48:04.286,9.027999999999999
1475758,2014-04-02 12:09:01.140,11.032
1475880,2014-04-02 14:52:05.128,8.022
1475911,2014-04-02 17:56:23.733,11.26
1475970,2014-04-02 22:01:55.466,30.314
1475971,2014-04-02 22:02:28.176,8.123
1476089,2014-04-03 09:00:12.661,6.072
1476162,2014-04-03 12:11:51.348,10.066
1476262,2014-04-03 14:56:51.349,7.02
1476362,2014-04-03 18:11:51.341,8.167
1476414,2014-04-03 23:11:16.653,9.305
1476445,2014-04-04 13:14:15.101,8.251
1476448,2014-04-04 13:14:53.931,11.145
1476511,2014-04-04 15:34:08.789,9.024
1476650,2014-04-04 18:09:55.480,10.036
1476683,2014-04-04 21:15:55.240,7.044
1476817,2014-04-05 09:30:52.273,38.226
1476897,2014-04-05 12:39:57.174,7.022
1476950,2014-04-05 15:00:55.286,8.193999999999999
1476978,2014-04-05 18:41:50.740,6.2010000000000005
1476982,2014-04-05 21:03:34.266,7.148
1477008,2014-04-06 10:36:51.589,10.061
1477018,2014-04-06 12:13:16.177,6.016
1477020,2014-04-06 12:13:25.207,8.025
1477049,2014-04-06 19:18:26.798,6.185
1477079,2014-04-06 20:56:56.539,9.058
1477153,2014-04-07 09:19:29.944,6.265
1477229,2014-04-07 13:09:56.142,9.235
1477276,2014-04-07 15:11:46.239,9.023
1477321,2014-04-07 18:30:29.135,9.046
1477323,2014-04-07 18:30:41.194,6.028
1477365,2014-04-07 21:12:04.456,20.139
1477410,2014-04-08 09:41:45.680,10.038
1477466,2014-04-08 13:36:59.651,9.186
1477525,2014-04-08 15:12:03.713,7.025
1477614,2014-04-08 18:04:23.216,11.029000000000002
1477641,2014-04-08 21:11:54.184,7.305
1477785,2014-04-09 11:00:27.043,7.034
1477803,2014-04-09 12:12:04.160,10.407
1477862,2014-04-09 14:56:54.091,7.047999999999999
1477976,2014-04-09 18:12:00.430,7.186
1478036,2014-04-09 21:26:48.428,9.335
1478184,2014-04-10 08:57:30.177,8.068999999999999
1478256,2014-04-10 12:42:11.855,6.146
1478258,2014-04-10 12:42:20.013,12.447000000000001
1478307,2014-04-10 15:04:20.017,14.229000000000001
1478403,2014-04-10 18:42:08.453,6.207000000000001
1478431,2014-04-10 22:14:59.211,9.033999999999999
1478460,2014-04-11 10:42:36.917,11.055
1478473,2014-04-11 11:57:16.723,8.043
1478497,2014-04-11 15:26:51.197,8.231
1478553,2014-04-11 17:57:06.066,10.032
1478583,2014-04-11 21:12:11.601,8.192
1478670,2014-04-12 11:06:32.382,12.047
1478705,2014-04-12 12:15:23.440,8.079
1478730,2014-04-12 15:27:08.898,6.182
1478759,2014-04-12 18:12:05.296,8.093
1478877,2014-04-12 20:57:09.734,38.505
1479081,2014-04-13 10:00:13.440,11.242
1479118,2014-04-13 12:24:07.538,18.082
1479150,2014-04-13 14:57:11.286,14.288
1479215,2014-04-13 18:19:10.253,14.216
1479269,2014-04-13 20:57:50.417,12.234000000000002
1479393,2014-04-14 09:06:44.411,9.029
1479429,2014-04-14 12:16:25.325,6.202000000000001
1479511,2014-04-14 14:57:27.907,8.019
1479589,2014-04-14 18:42:30.220,44.246
1479636,2014-04-14 20:57:22.648,7.025
1479673,2014-04-15 11:19:32.098,8.171
1479677,2014-04-15 12:13:50.533,7.3
1479741,2014-04-15 14:57:21.404,8.294
1479800,2014-04-15 18:12:06.730,5.031000000000001
1479802,2014-04-15 18:12:15.795,14.306
1479864,2014-04-15 20:57:06.095,10.242
1480096,2014-04-16 12:01:34.460,20.105999999999998
1480098,2014-04-16 12:01:59.588,6.175
1480172,2014-04-16 15:13:05.174,12.21
1480207,2014-04-16 18:01:14.750,13.448
1480303,2014-04-16 21:14:52.341,11.045
1480407,2014-04-17 10:47:22.273,9.236
1480432,2014-04-17 12:29:37.328,10.164
1480447,2014-04-17 15:08:42.072,8.024
1480525,2014-04-17 18:12:36.854,11.237
1480569,2014-04-17 21:02:39.316,11.149000000000001
1480694,2014-04-18 10:53:43.375,12.071
1480698,2014-04-18 11:57:50.095,8.027000000000001
1480723,2014-04-18 15:30:50.088,7.0760000000000005
1480774,2014-04-18 18:13:14.650,17.093
1480817,2014-04-18 20:53:46.823,10.031
1480968,2014-04-19 10:40:21.533,13.049000000000001
1480990,2014-04-19 12:45:42.720,11.043
1481031,2014-04-19 15:40:44.137,9.198
1481071,2014-04-19 18:40:22.795,8.362
1481138,2014-04-19 20:53:43.888,18.331
1481331,2014-04-20 09:13:01.053,8.02
1481379,2014-04-20 12:04:31.752,8.026
1481440,2014-04-20 15:25:25.187,15.064
1481578,2014-04-20 18:04:18.964,6.162999999999999
1481669,2014-04-20 21:19:36.171,14.048
1481703,2014-04-21 11:02:16.197,11.128
1481713,2014-04-21 12:01:34.147,15.245
1481782,2014-04-21 20:13:50.430,11.118
1481801,2014-04-21 21:00:47.644,8.019
1481906,2014-04-22 10:48:30.095,9.312000000000001
1481946,2014-04-22 12:03:12.519,8.149
1482096,2014-04-22 15:01:04.759,11.452
1482225,2014-04-22 18:59:55.266,7.103
1482336,2014-04-22 21:17:46.969,22.123
1482429,2014-04-23 10:31:36.198,9.314
1482464,2014-04-23 12:19:25.371,8.052
1482509,2014-04-23 14:57:17.572,7.4479999999999995
1482551,2014-04-23 18:27:18.921,7.0729999999999995
1482670,2014-04-23 21:12:14.371,8.039
1482705,2014-04-24 10:41:54.426,10.083
1482710,2014-04-24 12:37:49.448,9.027000000000001
1482793,2014-04-24 15:13:33.648,5.066
1482819,2014-04-24 17:57:16.858,6.122000000000001
1482924,2014-04-24 21:12:06.109,11.046
1483060,2014-04-25 09:45:57.447,9.03
1483087,2014-04-25 12:23:59.279,7.087000000000001
1483129,2014-04-25 17:06:47.358,11.05
1483143,2014-04-25 17:57:14.785,11.056
1483217,2014-04-25 21:22:02.174,8.025
1483333,2014-04-26 09:22:16.437,7.015
1483339,2014-04-26 12:48:32.453,12.04
1483348,2014-04-26 14:58:53.128,10.058
1483373,2014-04-26 18:28:18.845,5.012
1483439,2014-04-26 23:10:35.187,8.34
1483476,2014-04-27 09:07:22.729,7.047999999999999
1483500,2014-04-27 12:08:01.496,10.138
1483525,2014-04-27 15:43:43.017,8.191
1483553,2014-04-27 18:06:47.253,16.137
1483580,2014-04-27 21:15:58.940,26.139
