,time,value
2407944,2014-03-27 21:14:35.782,5.052
2408317,2014-03-28 22:20:53.325,6.109
2408338,2014-03-28 23:25:51.062,6.011
2408345,2014-03-28 23:26:31.845,2.049
2408443,2014-03-29 12:42:03.496,2.073
2408444,2014-03-29 12:49:42.622,6.047000000000001
2408720,2014-03-30 15:29:36.943,5.109
2408722,2014-03-30 15:45:07.563,0.976
2408723,2014-03-30 16:36:32.351,4.016
2408750,2014-03-30 18:39:22.012,2.008
2408754,2014-03-30 18:39:46.122,3.008
2410744,2014-04-07 00:11:59.536,4.213
2410771,2014-04-07 09:15:55.463,12.51
2410772,2014-04-07 09:19:24.926,5.0169999999999995
2410774,2014-04-07 09:19:36.211,1.011
2410912,2014-04-07 15:55:13.542,1.216
2410913,2014-04-07 15:55:15.703,10.405
2410914,2014-04-07 15:57:59.118,2.215
2410915,2014-04-07 15:59:28.865,1.284
2410916,2014-04-07 16:05:14.607,5.027
2411360,2014-04-09 00:01:53.157,8.038
2411474,2014-04-09 13:59:17.375,4.141
2411607,2014-04-09 18:36:32.650,5.2170000000000005
2412246,2014-04-12 00:14:46.358,1.003
2412248,2014-04-12 00:14:51.474,8.051
2412408,2014-04-12 19:22:42.744,3.014
2412931,2014-04-13 21:52:36.601,5.019
2413011,2014-04-14 09:06:35.368,6.025
2413216,2014-04-14 18:46:03.609,4.084
2413344,2014-04-15 14:14:07.466,5.127999999999999
2414298,2014-04-17 23:41:58.362,5.022
2414426,2014-04-18 20:31:29.256,4.026
2415096,2014-04-20 16:09:46.076,0.365
2415097,2014-04-20 16:09:48.698,2.7430000000000003
2415098,2014-04-20 16:10:20.052,4.034
2415372,2014-04-21 13:44:47.506,3.0380000000000003
2415537,2014-04-22 11:13:07.167,4.156000000000001
2416866,2014-04-25 23:50:57.940,12.335999999999999
2416867,2014-04-25 23:51:27.964,9.027000000000001
2416869,2014-04-25 23:51:42.096,1.9980000000000002
2416870,2014-04-25 23:52:55.595,13.062000000000001
2417917,2014-04-30 19:31:59.825,4.11
2418132,2014-05-01 18:37:45.755,1.0170000000000001
2418134,2014-05-01 18:37:50.993,4.031000000000001
2418464,2014-05-02 13:16:41.993,4.063
2418874,2014-05-03 19:21:07.947,6.035
2418906,2014-05-03 20:34:57.410,12.395999999999999
2418907,2014-05-03 20:40:35.948,4.243
