,actvalue,builtvalue,commvalue,entvalue,accvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-04-08 12:00:00,0.12480742296918768,11.555508620689656,58.47383064516128,,,29.532375,27.20005263157895,276.4892,28.3445,,,1.0,0.25,0.5,95.18383870970816,1.0,7.75
2014-04-09 12:00:00,0.1382079394257703,8.992203947368422,41.85750793650794,75.821,,22.129,26.429000000000002,188.07700000000003,43.3215,,4.123,1.0,-0.25,0.25,92.6379863040088,1.0,7.0
2014-04-10 12:00:00,0.1691880341880342,19.66659375,78.62231428571428,11.562000000000001,,15.1415,17.211333333333336,276.94680000000005,94.007,,,,0.6666666666666666,0.6666666666666666,83.08342856736412,1.0,6.666666666666667
2014-04-11 12:00:00,0.07128554043588896,81.56641605839415,44.966729166666674,,,1.025,17.006,562.2227142857143,,,,1.0,-0.4,0.4,81.29480883303809,1.0,7.4
2014-04-12 12:00:00,0.05637301208992982,13.253019607843134,101.38210526315788,,,9.36025,15.410222222222224,92.30942857142858,,,,1.0,-0.4,0.6,120.63215094692298,1.0,7.0
2014-04-13 12:00:00,0.050918494738719525,6.137945454545453,44.811551724137935,,,,11.107666666666667,104.37,,,,1.0,0.0,0.4,83.79696001052852,,6.6
2014-04-14 12:00:00,0.053093983867678794,11.065491935483868,59.72906578947368,,,,21.01711111111111,191.71366666666668,,,,1.0,0.75,0.25,77.71059998624465,,6.5
2014-04-15 12:00:00,0.10758198083241843,9.43312865497076,60.28424509803922,,,28.607333333333333,24.740923076923078,83.49080000000001,27.12525,,,1.0,0.0,-0.2,89.70267012193031,1.0,6.4
2014-04-16 12:00:00,0.10732444878789386,7.001464052287581,48.790313953488365,60.43899999999999,,27.702749999999998,15.212222222222225,256.147125,26.490714285714287,,,1.0,0.2,0.6,112.04728409647942,1.0,7.0
2014-04-17 12:00:00,0.09709477568518339,11.425707509881422,83.10088571428572,,,37.20320000000001,18.94483333333333,135.14928571428572,,,,1.0,-0.3333333333333333,0.3333333333333333,74.18883068977838,1.0,7.0
2014-04-18 12:00:00,0.13046288675442017,14.318168831168828,83.73819480519481,,,,83.224875,133.66233333333332,31.46,,,1.0,-0.25,0.0,115.94577174342201,1.0,6.25
