,time,value
14932,2014-04-14 21:00:00.000,1.0
14933,2014-04-15 09:00:00.000,1.0
14934,2014-04-15 12:00:00.000,1.0
14935,2014-04-15 15:00:00.000,
14936,2014-04-15 20:00:00.000,1.0
14937,2014-04-15 21:00:00.000,0.0
14938,2014-04-16 09:00:00.000,0.0
14939,2014-04-16 13:00:00.000,
14940,2014-04-16 15:00:00.000,1.0
14941,2014-04-16 18:00:00.000,0.0
14942,2014-04-16 21:00:00.000,0.0
14943,2014-04-17 09:00:00.000,0.0
14944,2014-04-17 12:00:00.000,0.0
14945,2014-04-17 15:00:00.000,0.0
14946,2014-04-17 18:00:00.000,1.0
14947,2014-04-18 09:00:00.000,1.0
14948,2014-04-18 14:00:00.000,1.0
14949,2014-04-18 15:00:00.000,0.0
14950,2014-04-18 18:00:00.000,1.0
14951,2014-04-18 21:00:00.000,1.0
14952,2014-04-19 10:00:00.000,1.0
14953,2014-04-19 12:00:00.000,1.0
14954,2014-04-19 17:00:00.000,1.0
14955,2014-04-19 21:00:00.000,1.0
14956,2014-04-20 09:00:00.000,0.0
14957,2014-04-20 13:00:00.000,1.0
14958,2014-04-20 16:00:00.000,1.0
14959,2014-04-20 18:00:00.000,1.0
14960,2014-04-20 21:00:00.000,1.0
14961,2014-04-21 12:00:00.000,1.0
14962,2014-04-21 17:00:00.000,1.0
14963,2014-04-21 19:00:00.000,1.0
14964,2014-04-21 21:00:00.000,1.0
14965,2014-04-22 08:00:00.000,1.0
14966,2014-04-22 12:00:00.000,1.0
14967,2014-04-22 15:00:00.000,0.0
14968,2014-04-22 17:00:00.000,1.0
14969,2014-04-22 21:00:00.000,1.0
14970,2014-04-23 11:00:00.000,1.0
14971,2014-04-23 12:00:00.000,1.0
14972,2014-04-23 15:00:00.000,
14973,2014-04-23 22:00:00.000,1.0
14974,2014-04-24 09:00:00.000,1.0
14975,2014-04-24 12:00:00.000,
14976,2014-04-24 15:00:00.000,0.0
14977,2014-04-24 18:00:00.000,1.0
14978,2014-04-24 21:00:00.000,0.0
14979,2014-04-25 11:00:00.000,0.0
14980,2014-04-25 12:00:00.000,0.0
14981,2014-04-25 15:00:00.000,0.0
14982,2014-04-25 18:00:00.000,
14983,2014-04-25 21:00:00.000,1.0
14984,2014-04-26 09:00:00.000,
14985,2014-04-26 14:00:00.000,1.0
14986,2014-04-26 16:00:00.000,1.0
14987,2014-04-26 20:00:00.000,1.0
14988,2014-04-26 21:00:00.000,1.0
14989,2014-04-27 11:00:00.000,1.0
14990,2014-04-27 14:00:00.000,0.0
14991,2014-04-27 18:00:00.000,1.0
14992,2014-04-27 22:00:00.000,1.0
14993,2014-04-28 09:00:00.000,0.0
14994,2014-04-28 12:00:00.000,0.0
14995,2014-04-28 15:00:00.000,1.0
14996,2014-04-28 19:00:00.000,1.0
14997,2014-04-28 21:00:00.000,1.0
14998,2014-04-29 09:00:00.000,0.0
14999,2014-04-29 12:00:00.000,0.0
15000,2014-04-29 15:00:00.000,-1.0
15001,2014-04-29 18:00:00.000,1.0
15002,2014-04-30 10:00:00.000,0.0
15003,2014-04-30 14:00:00.000,1.0
15004,2014-04-30 21:00:00.000,1.0
15005,2014-05-01 09:00:00.000,1.0
15006,2014-05-01 14:00:00.000,1.0
15007,2014-05-01 15:00:00.000,1.0
15008,2014-05-01 18:00:00.000,1.0
15009,2014-05-01 21:00:00.000,1.0
15010,2014-05-02 11:00:00.000,1.0
15011,2014-05-02 12:00:00.000,1.0
15012,2014-05-02 15:00:00.000,1.0
15013,2014-05-02 19:00:00.000,1.0
15014,2014-05-03 02:00:00.000,1.0
15015,2014-05-03 10:00:00.000,1.0
15016,2014-05-03 14:00:00.000,1.0
15017,2014-05-03 15:00:00.000,1.0
15018,2014-05-03 18:00:00.000,1.0
15019,2014-05-03 21:00:00.000,1.0
15020,2014-05-04 10:00:00.000,1.0
