,time,value
2364701,2014-03-14 10:20:53.688,14.298
2364723,2014-03-14 11:52:06.107,9.276
2364727,2014-03-14 11:54:56.895,5.083
2364936,2014-03-15 12:27:56.015,2.006
2364940,2014-03-15 12:28:08.122,22.107
2365044,2014-03-15 16:14:10.194,9.146
2365091,2014-03-15 20:15:55.319,8.058
2365251,2014-03-16 19:36:09.270,22.33
2365276,2014-03-16 22:52:11.486,6.042999999999999
2365366,2014-03-17 15:38:16.398,7.0729999999999995
2365470,2014-03-17 22:08:55.470,6.19
2365484,2014-03-17 23:58:41.438,6.065
2365491,2014-03-18 00:14:07.049,11.15
2365536,2014-03-18 12:38:28.469,4.011
2365544,2014-03-18 12:44:05.338,8.073
2365624,2014-03-18 18:03:38.924,7.27
2365636,2014-03-18 18:19:56.414,11.136
2365639,2014-03-18 18:21:08.727,12.012
2365640,2014-03-18 18:22:00.466,0.24600000000000002
2365641,2014-03-18 18:31:24.749,4.018
2365679,2014-03-19 01:03:32.214,6.056
2365853,2014-03-19 23:59:44.115,9.033999999999999
2366181,2014-03-22 10:23:32.923,7.0360000000000005
2366425,2014-03-24 23:42:36.569,153.627
2366426,2014-03-25 01:57:25.160,6.111000000000001
2366451,2014-03-25 09:13:40.016,52.233000000000004
2366453,2014-03-25 09:15:59.602,18.117
2366508,2014-03-25 14:08:10.532,411.019
2366509,2014-03-25 14:32:47.154,0.522
2366510,2014-03-25 14:42:10.131,0.8590000000000001
2366511,2014-03-25 14:51:11.923,6.1770000000000005
2366805,2014-03-27 12:34:52.834,21.25
2366860,2014-03-27 15:52:35.326,5.035
2367061,2014-03-28 14:56:28.625,17.070999999999998
2367210,2014-03-29 12:44:52.338,23.046999999999997
2367212,2014-03-29 12:45:26.055,24.093000000000004
2367277,2014-03-30 01:15:05.505,44.323
2367286,2014-03-30 11:32:02.355,14.354000000000001
2367406,2014-03-30 20:14:46.798,37.218
2367466,2014-03-31 13:14:34.117,66.52600000000001
2367674,2014-04-01 17:09:48.575,13.104000000000001
2367680,2014-04-01 17:19:31.838,6.027
2367779,2014-04-02 15:29:25.802,4.0169999999999995
2367818,2014-04-02 17:29:34.444,6.0889999999999995
2368125,2014-04-04 19:03:32.187,12.31
2368188,2014-04-04 21:54:22.618,10.201
2368409,2014-04-06 00:31:33.480,25.075
2368410,2014-04-06 00:33:13.174,1.425
2368418,2014-04-06 00:52:47.940,6.059
2368425,2014-04-06 02:02:20.171,12.071
2368432,2014-04-06 02:03:20.549,1.022
2368438,2014-04-06 02:13:35.493,2.197
2368454,2014-04-06 03:49:42.858,7.084
2368457,2014-04-06 03:50:01.188,4.013
2368461,2014-04-06 03:50:33.668,5.023
2368464,2014-04-06 03:50:50.108,9.029
2368600,2014-04-07 10:24:36.598,12.036
2368610,2014-04-07 10:26:27.395,11.040999999999999
2368632,2014-04-07 11:58:56.299,1.002
2368735,2014-04-07 19:29:19.385,5.037
2368754,2014-04-07 20:25:40.348,3.0869999999999997
2369032,2014-04-09 07:58:42.426,4.016
2369288,2014-04-10 21:15:33.407,4.033
2369438,2014-04-11 16:31:54.091,5.04
2369645,2014-04-12 13:35:35.032,13.248
2369650,2014-04-12 13:47:29.484,14.082
2369700,2014-04-12 15:19:42.206,6.09
2369764,2014-04-12 23:16:40.938,5.021
2369904,2014-04-14 08:41:33.775,11.048
2370140,2014-04-14 23:22:07.816,59.0
2370141,2014-04-14 23:43:52.203,4.051
2370256,2014-04-15 14:08:06.668,8.036
2370261,2014-04-15 14:10:33.556,3.188
2370441,2014-04-16 18:45:59.466,10.071
2370445,2014-04-16 18:49:31.750,8.086
2370448,2014-04-16 18:52:51.947,5.037
