,time,value
396318,2014-04-02 22:40:06.220,8.041
396323,2014-04-02 22:47:51.957,49.88
396327,2014-04-02 23:01:43.572,16.975
396330,2014-04-02 23:03:46.016,16.337
396338,2014-04-03 07:32:48.865,62.41
396344,2014-04-03 08:32:48.451,25.058000000000003
396349,2014-04-03 08:54:41.336,16.104
396368,2014-04-03 09:15:00.674,10.036
396379,2014-04-03 12:26:24.190,16.073
396383,2014-04-03 12:58:30.344,5.026
396386,2014-04-03 13:26:28.209,40.903
396388,2014-04-03 13:27:18.157,17.093
396391,2014-04-03 13:29:36.446,32.042
396392,2014-04-03 13:30:09.191,5.02
396395,2014-04-03 13:41:30.565,60.568000000000005
396398,2014-04-03 14:24:38.578,104.36
396399,2014-04-03 14:26:25.026,28.788
396400,2014-04-03 14:26:55.711,23.491
396401,2014-04-03 14:27:30.881,40.321
396403,2014-04-03 14:28:48.368,35.122
396410,2014-04-03 14:34:45.236,29.362
396424,2014-04-03 16:23:51.315,18.859
396432,2014-04-03 17:13:33.302,41.542
396439,2014-04-03 17:18:47.660,16.898
396461,2014-04-03 18:05:31.802,5.0169999999999995
396466,2014-04-03 18:28:31.678,44.41
396468,2014-04-03 18:29:38.194,50.303000000000004
396469,2014-04-03 18:38:14.259,6.571000000000001
396470,2014-04-03 18:47:30.276,3.554
396471,2014-04-03 19:28:44.295,2.2680000000000002
396472,2014-04-03 19:32:47.516,1.607
396473,2014-04-03 19:51:51.769,1.722
396474,2014-04-03 20:15:38.785,2.88
396475,2014-04-03 21:18:03.052,19.695
396476,2014-04-03 21:39:49.786,1.036
396477,2014-04-03 21:39:51.394,10.136000000000001
396478,2014-04-03 21:40:02.374,6.042999999999999
396480,2014-04-03 21:40:10.427,52.253
396505,2014-04-03 23:15:35.404,36.843
396510,2014-04-03 23:22:35.295,28.503
396514,2014-04-03 23:23:37.046,16.072
396517,2014-04-03 23:24:56.301,3.014
396569,2014-04-04 11:59:30.493,18.151
396572,2014-04-04 12:08:38.266,21.081999999999997
396577,2014-04-04 12:23:34.835,45.236000000000004
396580,2014-04-04 12:37:01.868,37.272
396590,2014-04-04 14:58:17.305,10.066
396599,2014-04-04 15:06:01.943,12.309000000000001
396629,2014-04-04 17:13:36.026,25.759
396646,2014-04-04 17:33:48.278,21.239
396649,2014-04-04 17:53:18.140,55.255
396656,2014-04-04 18:26:48.763,61.24100000000001
396659,2014-04-04 18:32:09.680,53.476000000000006
396663,2014-04-04 18:44:48.282,8.052999999999999
396666,2014-04-04 18:47:22.559,40.029
396667,2014-04-04 18:48:04.262,4.228
396668,2014-04-04 18:48:53.184,32.954
396682,2014-04-04 21:01:14.256,46.183
396687,2014-04-04 21:03:07.881,13.042
396691,2014-04-04 21:15:58.361,42.756
396692,2014-04-04 21:17:21.319,10.212
396693,2014-04-04 21:17:36.466,13.055
396699,2014-04-04 21:18:55.233,20.611
396703,2014-04-04 21:34:08.859,54.963
396705,2014-04-04 21:35:06.838,24.385
396709,2014-04-04 21:51:35.091,9.066
396712,2014-04-04 22:06:57.437,6.216
396715,2014-04-04 22:19:24.710,7.099
396720,2014-04-04 22:22:18.164,33.168
396733,2014-04-04 23:11:26.263,5.0169999999999995
396743,2014-04-05 00:04:42.285,20.015
396751,2014-04-05 07:44:43.033,40.143
396755,2014-04-05 07:48:41.539,21.105999999999998
396795,2014-04-05 16:40:29.280,27.315
396806,2014-04-05 17:15:47.482,67.278
396811,2014-04-05 17:24:41.536,37.672
396812,2014-04-05 17:25:19.210,12.362
396819,2014-04-05 17:30:52.342,25.781999999999996
396822,2014-04-05 17:35:09.463,52.905
396828,2014-04-05 18:14:44.200,48.498000000000005
396831,2014-04-05 18:21:04.500,12.074000000000002
396834,2014-04-05 18:30:33.711,31.244
396837,2014-04-05 18:32:26.339,102.21600000000001
396838,2014-04-05 18:34:12.964,72.072
396839,2014-04-05 18:35:39.907,42.925
396840,2014-04-05 18:37:06.005,82.275
396841,2014-04-05 18:38:30.099,64.303
396844,2014-04-05 18:42:27.803,18.163
396848,2014-04-05 18:47:59.319,115.014
396853,2014-04-05 18:52:06.951,44.24
396857,2014-04-05 19:05:00.259,22.685
396862,2014-04-05 19:06:01.214,36.231
396865,2014-04-05 19:08:20.479,36.139
396867,2014-04-05 19:09:10.802,21.076
396870,2014-04-05 19:15:53.555,59.233000000000004
396871,2014-04-05 19:18:39.252,19.1
396876,2014-04-05 19:44:42.479,18.961
396880,2014-04-05 19:45:32.589,23.096
396883,2014-04-05 19:47:49.188,36.834
396884,2014-04-05 19:48:26.742,5.022
396886,2014-04-05 19:48:33.778,22.359
396889,2014-04-05 19:50:46.357,22.288
396892,2014-04-05 20:02:54.319,32.602
396893,2014-04-05 20:03:27.888,24.088
396898,2014-04-05 20:26:47.408,129.086
396901,2014-04-05 20:29:59.796,23.089000000000002
396903,2014-04-05 20:30:42.989,21.134
396909,2014-04-05 20:32:09.713,15.198
396912,2014-04-05 20:34:05.020,1.002
396914,2014-04-05 20:34:07.029,120.53299999999999
396917,2014-04-05 20:37:37.940,37.383
396920,2014-04-05 20:39:42.234,14.07
396928,2014-04-05 20:45:00.032,18.218
396932,2014-04-05 20:48:03.407,12.047
396937,2014-04-05 20:49:09.299,38.038000000000004
396938,2014-04-05 20:49:48.187,1.003
396940,2014-04-05 20:49:51.220,18.551
396948,2014-04-05 20:59:36.490,96.874
396951,2014-04-05 21:04:49.951,120.133
396957,2014-04-05 21:16:31.977,102.37799999999999
396960,2014-04-05 21:18:58.585,115.712
396964,2014-04-05 21:35:58.272,29.342
396967,2014-04-05 21:45:39.358,49.332
396970,2014-04-05 22:21:32.946,14.095
396979,2014-04-05 22:48:50.427,12.307
396988,2014-04-05 22:56:18.381,6.087000000000001
396993,2014-04-05 23:14:24.957,12.044
397004,2014-04-06 09:04:04.772,44.303999999999995
397007,2014-04-06 09:08:09.385,193.352
397045,2014-04-06 17:47:10.371,75.48899999999999
397046,2014-04-06 17:48:26.625,6.037999999999999
397070,2014-04-06 18:53:17.854,23.133000000000003
397075,2014-04-06 18:55:24.631,34.223
397076,2014-04-06 18:59:59.279,35.821999999999996
397079,2014-04-06 19:03:29.890,23.108
397084,2014-04-06 19:09:07.174,14.062999999999999
397093,2014-04-06 19:11:49.878,8.081
397096,2014-04-06 19:13:57.085,14.727
397099,2014-04-06 19:18:18.770,41.531000000000006
397100,2014-04-06 19:19:01.214,18.149
397103,2014-04-06 19:36:46.628,18.412
397106,2014-04-06 20:06:31.716,48.45
397110,2014-04-06 20:15:17.237,14.088
397113,2014-04-06 20:21:52.538,98.37
397114,2014-04-06 20:23:32.082,15.014000000000001
397115,2014-04-06 20:25:07.323,49.846000000000004
397116,2014-04-06 20:25:59.355,83.03399999999999
397119,2014-04-06 20:28:40.400,35.821999999999996
397122,2014-04-06 20:34:08.378,65.637
397123,2014-04-06 20:35:14.816,18.134
397124,2014-04-06 20:35:37.960,28.862
397125,2014-04-06 20:36:08.599,15.061
397126,2014-04-06 20:36:26.355,14.632
397127,2014-04-06 20:36:44.180,14.597000000000001
397128,2014-04-06 20:37:00.687,44.2
397131,2014-04-06 20:39:40.546,7.096
397135,2014-04-06 20:40:20.009,60.846000000000004
397136,2014-04-06 20:41:24.153,10.044
397139,2014-04-06 20:45:45.352,9.05
397143,2014-04-06 20:47:27.164,31.566999999999997
397144,2014-04-06 20:50:02.384,19.089000000000002
397148,2014-04-06 20:59:18.410,20.075
397154,2014-04-06 21:56:38.769,45.365
397156,2014-04-06 21:57:26.144,124.60799999999999
397159,2014-04-06 22:00:20.684,3.033
397160,2014-04-06 22:00:23.720,41.049
397161,2014-04-06 22:01:07.236,12.048
397162,2014-04-06 22:01:19.285,5.022
397165,2014-04-06 22:02:24.253,59.952
397168,2014-04-06 22:04:11.358,30.128
397175,2014-04-06 22:06:42.476,56.998000000000005
397178,2014-04-06 22:09:11.517,51.943000000000005
397180,2014-04-06 22:10:10.543,51.225
397182,2014-04-06 22:11:02.776,77.455
397187,2014-04-06 22:13:18.615,117.37299999999999
397188,2014-04-06 22:20:21.684,45.397
397191,2014-04-06 22:35:00.240,22.23
397193,2014-04-06 22:35:23.477,77.42
397199,2014-04-07 07:07:34.207,21.158
397207,2014-04-07 08:14:21.913,10.104
397213,2014-04-07 08:30:25.509,139.01
397230,2014-04-07 12:25:49.717,87.111
397236,2014-04-07 14:14:03.713,29.065
397237,2014-04-07 14:15:03.237,116.85799999999999
397243,2014-04-07 15:11:08.825,29.119
397247,2014-04-07 15:12:30.223,17.099
397250,2014-04-07 17:12:24.757,4.016
397253,2014-04-07 17:13:29.161,70.863
397257,2014-04-07 17:15:47.428,70.444
397260,2014-04-07 17:26:47.292,33.816
397263,2014-04-07 17:33:49.848,28.333000000000002
397267,2014-04-07 17:40:40.355,11.045
397271,2014-04-07 18:01:18.520,2.0069999999999997
397273,2014-04-07 18:01:26.608,13.157
397276,2014-04-07 18:09:36.964,35.555
397290,2014-04-07 18:46:31.299,1086.4260000000002
397291,2014-04-07 19:04:38.630,305.798
397292,2014-04-07 19:10:22.013,9.111
397294,2014-04-07 19:10:37.153,6.026
397297,2014-04-07 19:13:49.799,16.944000000000003
397298,2014-04-07 19:14:06.744,2.01
397304,2014-04-07 19:32:15.726,36.052
397305,2014-04-07 19:33:00.707,151.076
397315,2014-04-07 21:30:57.736,133.196
397325,2014-04-07 22:22:15.438,36.149
397327,2014-04-07 22:22:52.598,31.174
397337,2014-04-07 22:54:00.243,137.724
397343,2014-04-08 07:32:37.775,39.179
397351,2014-04-08 08:44:36.457,121.852
397377,2014-04-08 12:56:30.390,8.041
397380,2014-04-08 15:00:09.141,24.139
397394,2014-04-08 17:02:55.414,113.587
397403,2014-04-08 17:23:47.779,38.454
397408,2014-04-08 17:26:07.282,44.175
397410,2014-04-08 17:29:57.688,14.948
397411,2014-04-08 17:30:13.030,241.1
397412,2014-04-08 17:34:15.411,23.864
397413,2014-04-08 17:34:40.246,1.001
397419,2014-04-08 17:49:28.640,68.01
397421,2014-04-08 17:50:37.657,7.024
397429,2014-04-08 18:45:07.757,89.556
397442,2014-04-08 20:59:47.371,104.06200000000001
397446,2014-04-08 21:46:33.311,77.154
397450,2014-04-08 22:35:12.253,16.095
397452,2014-04-08 22:35:29.357,15.085999999999999
397460,2014-04-08 22:41:32.891,81.204
397461,2014-04-08 22:42:56.148,14.052999999999999
397466,2014-04-08 22:57:02.562,50.465
397476,2014-04-09 07:36:56.470,90.73
397477,2014-04-09 07:38:28.046,3.011
397479,2014-04-09 07:38:35.144,70.303
397481,2014-04-09 07:39:52.490,28.168000000000003
397484,2014-04-09 07:51:48.404,2.0069999999999997
397490,2014-04-09 07:56:41.342,71.111
397491,2014-04-09 07:58:43.153,128.515
397492,2014-04-09 08:00:53.082,25.1
397496,2014-04-09 08:02:20.628,74.036
397497,2014-04-09 08:03:35.411,2.0140000000000002
397503,2014-04-09 08:09:37.487,49.303999999999995
397509,2014-04-09 08:39:21.770,34.467
397512,2014-04-09 08:40:48.727,31.927
397515,2014-04-09 08:46:09.184,69.253
397519,2014-04-09 08:59:01.812,53.443999999999996
397522,2014-04-09 09:05:19.259,61.299
397523,2014-04-09 09:06:20.562,2.009
397524,2014-04-09 09:06:22.572,35.217
397527,2014-04-09 09:09:16.266,41.688
397530,2014-04-09 09:11:52.269,27.588
397535,2014-04-09 09:14:54.651,38.626999999999995
397536,2014-04-09 09:15:34.273,9.037
397539,2014-04-09 09:17:21.279,22.081999999999997
397541,2014-04-09 09:17:45.387,109.24
397544,2014-04-09 09:20:52.220,46.318000000000005
397548,2014-04-09 09:22:59.256,45.68600000000001
397551,2014-04-09 09:24:39.306,43.878
397553,2014-04-09 09:25:24.191,19.075
397556,2014-04-09 09:33:16.260,18.224
397561,2014-04-09 10:27:36.713,95.53200000000001
397572,2014-04-09 12:39:58.351,87.296
397577,2014-04-09 12:46:19.229,26.111
397580,2014-04-09 12:48:49.848,21.171
397583,2014-04-09 13:05:53.269,36.830999999999996
397589,2014-04-09 13:24:03.822,22.123
397592,2014-04-09 13:34:58.308,17.487000000000002
397593,2014-04-09 13:35:18.918,8.078
397603,2014-04-09 17:02:16.053,207.94799999999998
397607,2014-04-09 17:06:29.234,33.247
397611,2014-04-09 17:07:33.611,34.15
397614,2014-04-09 17:17:57.832,19.74
397617,2014-04-09 17:27:27.572,29.115
397619,2014-04-09 17:27:57.696,121.066
397620,2014-04-09 17:29:59.421,2.012
397622,2014-04-09 17:30:04.451,17.225
397626,2014-04-09 17:33:37.924,24.162
397632,2014-04-09 17:35:45.561,77.34100000000001
397637,2014-04-09 17:44:20.515,63.343
397640,2014-04-09 17:49:08.015,24.136999999999997
397643,2014-04-09 17:55:20.994,21.118000000000002
397648,2014-04-09 19:01:09.056,23.104
397651,2014-04-09 19:02:06.528,87.48200000000001
397655,2014-04-09 19:08:23.325,62.702
397658,2014-04-09 19:17:16.305,79.757
397661,2014-04-09 19:20:07.677,103.665
397662,2014-04-09 19:21:52.543,94.40799999999999
397665,2014-04-09 19:26:16.371,24.09
397669,2014-04-09 20:49:05.380,29.109
397678,2014-04-09 22:46:51.533,38.313
397681,2014-04-09 22:51:58.009,36.814
397686,2014-04-09 22:55:21.688,6.031000000000001
397701,2014-04-10 09:12:35.428,58.261
397706,2014-04-10 09:14:44.345,5.031000000000001
397709,2014-04-10 09:18:26.632,18.063
397712,2014-04-10 09:23:56.404,50.096000000000004
397713,2014-04-10 09:24:47.378,3.301
397717,2014-04-10 10:08:04.730,66.86
397722,2014-04-10 10:54:08.417,24.087
397731,2014-04-10 11:35:08.388,24.085
397734,2014-04-10 11:57:24.795,26.363000000000003
397736,2014-04-10 11:57:52.168,29.241
397745,2014-04-10 12:37:31.247,67.042
397750,2014-04-10 13:03:36.359,12.050999999999998
397755,2014-04-10 13:08:45.398,4.027
397764,2014-04-10 13:19:12.023,33.167
397768,2014-04-10 13:21:08.650,8.029
397772,2014-04-10 14:09:54.765,64.202
397775,2014-04-10 14:20:24.812,9.077
397778,2014-04-10 14:30:26.276,61.003
397780,2014-04-10 14:32:42.868,23.219
397786,2014-04-10 14:35:32.934,21.219
397788,2014-04-10 14:35:55.160,246.252
397795,2014-04-10 14:52:37.532,253.989
397798,2014-04-10 15:11:04.361,55.217
397800,2014-04-10 15:12:00.586,49.21
397812,2014-04-10 17:28:56.134,116.501
397816,2014-04-10 17:39:24.648,27.099
397825,2014-04-10 17:52:26.490,73.993
397833,2014-04-10 18:01:18.732,61.284
397836,2014-04-10 18:10:21.026,56.023
397849,2014-04-10 18:31:06.759,27.129
397855,2014-04-10 18:38:34.937,47.93899999999999
397860,2014-04-10 18:51:42.250,48.494
397865,2014-04-10 18:53:07.174,9.148
397868,2014-04-10 18:57:08.599,25.101
397873,2014-04-10 20:49:25.709,53.18
397874,2014-04-10 20:50:20.131,9.03
397881,2014-04-10 21:29:55.476,7.319
397886,2014-04-10 22:03:19.573,69.805
397888,2014-04-10 22:04:47.588,50.328
397889,2014-04-10 22:05:38.828,34.294000000000004
397922,2014-04-11 09:22:12.450,12.077
397926,2014-04-11 09:23:52.927,9.033999999999999
397933,2014-04-11 09:38:02.898,11.064
397936,2014-04-11 09:40:44.092,9.033
397941,2014-04-11 09:43:39.164,11.071
397944,2014-04-11 09:44:51.237,9.229
397956,2014-04-11 10:30:03.661,9.357000000000001
397958,2014-04-11 10:30:16.036,15.048
397966,2014-04-11 10:51:13.349,42.163000000000004
397970,2014-04-11 10:52:14.607,22.228
397979,2014-04-11 11:23:12.296,25.114
397982,2014-04-11 11:35:52.480,5.099
397984,2014-04-11 11:35:58.591,159.282
397987,2014-04-11 11:41:31.380,22.092
397990,2014-04-11 11:51:01.983,16.079
397994,2014-04-11 12:29:17.392,5.026
398004,2014-04-11 14:41:25.779,29.163
398010,2014-04-11 15:40:51.289,23.87
398015,2014-04-11 16:04:56.094,10.081
398028,2014-04-11 17:40:46.358,17.336
398031,2014-04-11 17:41:54.171,9.073
398049,2014-04-11 21:00:04.302,33.125
398053,2014-04-11 21:01:29.638,13.055
398057,2014-04-11 21:02:16.846,3.029
398065,2014-04-11 21:35:25.526,35.958
398070,2014-04-11 21:45:15.648,14.306
398071,2014-04-11 21:45:30.644,57.083
398078,2014-04-11 23:03:11.016,34.147
398080,2014-04-11 23:03:48.176,40.258
398084,2014-04-11 23:10:11.267,9.045
398098,2014-04-12 07:47:19.279,136.213
398100,2014-04-12 07:49:42.538,19.567
398101,2014-04-12 08:31:10.654,0.94
398102,2014-04-12 08:34:18.259,1.306
398103,2014-04-12 11:08:33.398,40.533
398109,2014-04-12 11:09:46.729,104.56200000000001
398112,2014-04-12 11:11:38.326,27.195
398116,2014-04-12 11:15:59.443,150.96
398117,2014-04-12 11:18:31.632,53.288999999999994
398121,2014-04-12 11:20:49.355,9.033999999999999
398124,2014-04-12 11:23:33.322,93.65100000000001
398127,2014-04-12 11:26:42.348,67.84
398128,2014-04-12 11:27:56.874,19.746
398133,2014-04-12 11:31:24.489,12.047
398155,2014-04-12 17:32:26.707,65.557
398158,2014-04-12 17:34:21.444,20.078
398162,2014-04-12 17:47:19.134,31.114
398164,2014-04-12 17:47:54.269,11.325
398169,2014-04-12 18:23:35.956,39.166
398171,2014-04-12 18:24:17.203,46.31399999999999
398173,2014-04-12 18:25:05.542,41.225
398178,2014-04-12 18:34:15.621,90.39299999999999
398180,2014-04-12 18:35:59.107,87.40100000000001
398183,2014-04-12 18:49:54.336,45.203
398186,2014-04-12 18:56:18.342,20.067999999999998
398189,2014-04-12 19:07:54.788,15.082
398192,2014-04-12 19:14:57.040,107.402
398200,2014-04-12 19:55:34.351,50.461000000000006
398203,2014-04-12 20:25:55.517,10.004
398209,2014-04-12 20:40:09.105,14.058
398212,2014-04-12 20:42:04.756,14.113
398219,2014-04-12 20:52:44.266,44.08
398228,2014-04-12 21:02:54.441,2.005
398232,2014-04-12 21:25:54.864,36.661
398242,2014-04-12 22:36:42.036,14.437999999999999
398243,2014-04-12 22:37:05.463,26.09
398247,2014-04-12 22:38:36.375,23.108
398254,2014-04-12 22:47:27.201,22.072
398281,2014-04-13 02:39:59.407,14.52
398286,2014-04-13 02:44:21.630,17.061
398303,2014-04-13 12:40:29.420,17.211
398314,2014-04-13 13:06:58.214,23.694000000000003
398317,2014-04-13 13:20:18.487,41.742
398325,2014-04-13 13:59:56.032,56.172
398332,2014-04-13 14:26:06.960,41.152
398341,2014-04-13 15:49:43.496,63.507
398352,2014-04-13 16:36:32.319,48.748999999999995
398360,2014-04-13 17:03:18.325,47.226000000000006
398367,2014-04-13 17:16:33.390,25.1
398370,2014-04-13 17:29:45.346,15.435
398373,2014-04-13 17:31:30.341,24.094
398376,2014-04-13 17:39:43.194,22.705
398383,2014-04-13 18:59:25.506,4.107
398386,2014-04-13 19:00:02.677,44.216
398390,2014-04-13 19:37:56.385,107.67399999999999
398391,2014-04-13 19:39:44.897,82.801
398392,2014-04-13 19:41:09.282,49.206
398408,2014-04-13 21:33:09.723,5.019
398418,2014-04-14 07:07:11.691,15.494000000000002
398431,2014-04-14 08:21:59.997,51.20399999999999
398434,2014-04-14 08:48:27.372,14.084000000000001
398442,2014-04-14 10:46:02.319,29.85
398443,2014-04-14 10:46:32.969,17.062
398444,2014-04-14 10:46:50.032,14.054
398445,2014-04-14 10:47:04.095,2.177
398447,2014-04-14 10:47:08.305,28.108
398455,2014-04-14 13:24:51.407,51.993
398465,2014-04-14 17:10:50.236,79.568
398466,2014-04-14 17:12:09.805,40.537
398468,2014-04-14 17:12:55.401,43.391999999999996
398473,2014-04-14 17:40:40.584,35.816
398477,2014-04-14 17:41:48.579,11.042
398480,2014-04-14 17:50:38.529,32.88
398483,2014-04-14 18:10:53.302,3.108
398488,2014-04-14 18:34:17.509,13.105
398491,2014-04-14 18:36:54.490,3.0180000000000002
398508,2014-04-14 22:37:01.551,11.045
398523,2014-04-15 07:06:48.154,26.305
398526,2014-04-15 07:10:19.355,31.14
398533,2014-04-15 08:50:44.516,32.119
