,time,value
1233750,2014-03-21 21:57:50.891,2.113
1233855,2014-03-22 12:18:55.167,5.042
1234021,2014-03-22 21:45:30.552,6.197
1234022,2014-03-22 21:45:36.825,2.07
1234603,2014-03-24 19:38:30.848,2.045
1234605,2014-03-24 19:38:41.032,2.046
1234710,2014-03-25 11:25:32.821,8.139
1234804,2014-03-25 15:39:57.362,2.117
1235079,2014-03-26 12:47:33.496,1.004
1235433,2014-03-28 00:48:32.599,3.023
1235461,2014-03-28 11:10:35.788,2.07
1235463,2014-03-28 11:10:50.990,1.003
1236393,2014-03-31 00:59:28.088,4.1
1237558,2014-04-03 21:09:36.894,3.03
1237560,2014-04-03 21:10:20.921,1.01
1238218,2014-04-05 23:21:27.571,1.012
1238542,2014-04-06 23:14:40.315,4.025
1238690,2014-04-07 15:13:15.983,3.043
1238955,2014-04-08 14:39:55.424,1.032
1239761,2014-04-14 11:32:33.707,3.017
1239778,2014-04-14 18:04:57.095,2.012
1240100,2014-04-18 11:35:09.944,2.06
1240189,2014-04-18 15:51:55.095,70.292
1240293,2014-04-19 23:21:34.982,4.0280000000000005
