,time,value
2634241,2014-03-22 08:35:43.779,3.02
2635258,2014-03-25 16:29:23.872,17.433
2635686,2014-03-27 09:55:56.326,14.395999999999999
2636530,2014-03-30 12:29:35.849,19.441
2636599,2014-03-30 14:58:30.469,24.193
2636692,2014-03-30 17:19:32.924,7.0360000000000005
2637558,2014-04-02 10:50:34.451,32.864000000000004
2638840,2014-04-06 19:04:38.553,24.224
2639010,2014-04-07 09:54:55.013,26.403000000000002
2639011,2014-04-07 09:56:12.398,2.01
2639017,2014-04-07 10:55:27.167,5.086
2639044,2014-04-07 11:42:07.851,15.125
2639098,2014-04-07 14:08:52.667,6.121
2639232,2014-04-07 20:25:29.023,35.607
2640997,2014-04-24 12:18:00.453,5.032
2641050,2014-04-25 11:13:22.013,14.065999999999999
2641156,2014-04-26 10:47:00.526,25.462
