,actvalue,builtvalue,commvalue,entvalue,accvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-04-16 13:00:00,0.08185954233521871,8.807385650224216,36.61452173913044,59.95166666666667,,,20.034444444444446,93.85714606741571,,27.135,9.400379310344828,1.0,0.0,0.6,92.30945737786996,1.0,7.0
2014-04-17 13:00:00,0.037355376935128255,13.833706896551723,44.30084615384616,233.08033333333333,,,24.3046,84.17944186046512,,,10.339176470588235,1.0,-1.2,1.0,321.4170869796173,1.0,7.0
2014-04-18 13:00:00,0.1620408383602607,17.48473825503356,69.95636363636365,146.93400000000003,,,14.613499999999998,118.74380952380952,,,6.497761904761903,1.0,0.0,1.3333333333333333,143.9093432889055,,8.0
2014-04-19 13:00:00,0.14831460333619906,10.96618987341772,149.48382352941175,115.21442857142856,,,16.169999999999998,154.98313953488372,,,6.2318750000000005,1.0,-0.2,1.0,187.2627313421733,,7.6
2014-04-20 13:00:00,0.04646902215963125,4.693406896551724,53.027571428571434,123.76933333333334,,,11.3156,75.48070707070707,3.019,,3.01,,0.2,0.8,217.47007141226814,,7.2
2014-04-21 13:00:00,0.049326382832115656,7.047562874251498,53.86480952380953,77.96366666666667,,,13.068833333333332,127.37395555555554,,,5.489,1.0,-0.8,0.4,175.53251109653044,,6.8
2014-04-22 13:00:00,0.04784924195763785,28.865509433962266,36.8945,174.30099999999996,,,14.6818,83.0078157894737,52.43600000000001,,5.0428000000000015,1.0,-0.6,-0.2,304.6579772667452,,6.0
2014-04-23 13:00:00,0.05258789286393974,14.28741935483871,48.44074358974358,103.014625,,,12.6922,108.99737288135591,19.304,,3.6987500000000004,1.0,0.6,0.0,139.8917317070612,,5.8
2014-04-24 13:00:00,0.10754554121542356,18.02981632653061,46.505559999999996,167.551,,,16.08425,76.9057435897436,15.704,,7.674875,1.0,-0.25,1.25,113.36870833900238,1.0,7.75
2014-04-25 13:00:00,0.20839560873974686,9.272131367292225,25.84264285714286,79.71233333333333,,,10.0854,37.27274193548387,36.169,4.011,,1.0,0.6,,37.60573331759526,1.0,7.2
2014-04-26 13:00:00,0.2860738741882834,12.275808764940239,45.781000000000006,135.13966666666667,,,11.685749999999999,55.11122033898305,,,5.67425,1.0,0.25,1.0,77.56879383509921,1.0,8.0
2014-04-27 13:00:00,0.06907207147813417,17.648068085106384,61.43135483870967,142.38850000000002,3.1060000000000003,,12.555000000000001,147.5143768115942,,,5.681433333333334,,-1.1666666666666667,0.5,204.53100001184563,,6.833333333333333
2014-04-28 13:00:00,0.07495253763251043,19.633075187969926,62.32013888888888,85.44572727272727,,,13.13625,61.80693518518519,2.049,,13.675736842105263,1.0,-0.6666666666666666,0.6666666666666666,196.79731480280563,1.0,6.0
