,actvalue,builtvalue,commvalue,entvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-04-09 14:00:00,0.09599643514227041,31.3696,83.81131081081081,17.802381578947372,,11.144666666666668,88.27499999999999,,29.049000000000003,,1.0,0.4,0.8,98.67568291978145,,7.4
2014-04-10 14:00:00,0.06775443836171076,19.223857142857145,57.13062962962964,4.543060606060607,,311.29983333333337,,,,4.033,1.0,0.8,1.0,47.23470313474536,,7.0
2014-04-11 14:00:00,0.0650242531093987,40.873318181818185,64.08206382978723,6.492946236559139,21.127,7.29576923076923,36.37804545454546,,34.382,10.790000000000001,,-0.8,0.6,84.362548078482,,7.0
2014-04-12 14:00:00,0.07877212977907071,28.670928571428572,68.71600000000002,6.516354166666666,,14.269454545454545,118.91749999999999,,5.5825,5.5555,,,,78.30492592446598,1.0,7.2
2014-04-13 14:00:00,0.08650597665135813,14.11675,24.333666666666666,5.889377358490566,,10.3685,35.94570588235294,,,11.048,1.0,0.0,0.5,27.861646457151938,,6.75
2014-04-14 14:00:00,0.08344236625261588,36.32406666666667,47.638000000000005,5.238500000000001,,76.33055555555556,74.20685714285716,,61.482000000000006,31.5255,,-1.2,0.6,75.24587037386716,,6.6
2014-04-15 14:00:00,0.10228595122760419,16.3737,40.076857142857136,5.532754098360655,,12.802888888888889,19.512866666666664,,7.111,5.612,,0.4,0.8,33.1173333412125,,7.2
2014-04-16 14:00:00,0.0641866395194104,17.968666666666667,54.47177777777779,2.925858823529411,,19.047400000000003,173.76725,,6.652666666666666,6.733999999999999,,-0.6,0.6,58.847695640895694,,6.8
2014-04-17 14:00:00,0.16707520465364875,10.684466666666669,41.887870370370365,5.463467391304348,,11.635,39.04077777777778,,20.095,11.577,1.0,0.8,1.0,35.281476208141875,,7.2
2014-04-18 14:00:00,0.08904446951361049,34.738125000000004,70.07689830508475,10.03509375,,19.100066666666677,121.81242857142858,,22.94669230769231,3.028,1.0,-0.75,0.75,72.68882500529284,1.0,7.25
2014-04-19 14:00:00,0.03752134169425812,19.557499999999997,37.632000000000005,4.04675,,8.644899999999998,78.33994117647059,,,10.359,,-0.8,1.0,74.91451614133774,,7.4
2014-04-20 14:00:00,0.055154691819192005,46.4092,41.23835555555556,8.526735294117646,,8.901166666666667,58.750052631578946,,30.061333333333327,10.643363636363636,,-1.0,1.0,74.16452830467585,,7.2
2014-04-21 14:00:00,0.0973256922529984,28.438468750000002,41.77942056074766,6.693802631578946,,9.905142857142858,87.2771052631579,5.029,21.903000000000002,12.622083333333334,1.0,-0.8,1.0,84.49321276329937,,7.0
2014-04-22 14:00:00,0.058737937184010956,20.1555,32.49675641025642,2.789888888888888,,12.429583333333333,43.92370588235295,,26.636000000000003,,,0.4,,44.55662651234363,1.0,7.4
2014-04-23 14:00:00,0.0547408145029936,22.7000625,44.704692307692305,30.889451612903226,,7.9079999999999995,53.7318125,,15.151250000000003,,,-1.0,1.0,55.518118412871075,1.0,7.0
2014-04-24 14:00:00,0.05315343357586444,23.031937499999998,48.2129375,2.9626451612903226,,9.289142857142854,49.24971428571428,,18.985636363636363,7.538,,,,64.91549439644545,,7.2
2014-04-25 14:00:00,0.14614992366660862,80.03457142857144,28.586885714285714,10.74604895104895,,17.916800000000002,44.421437499999996,,6.8738,10.19425,1.0,-1.2,1.0,45.09594559669493,,7.6
2014-04-26 14:00:00,0.1051888871948123,12.719681818181819,36.01313559322034,5.622906542056075,,13.589222222222222,38.439600000000006,,8.036999999999999,9.3866,1.0,-0.8,1.0,33.08643220036716,1.0,7.6
2014-04-27 14:00:00,0.005558808117973014,18.036384615384613,39.29893548387097,8.018615384615385,,31.4255,45.23295,,26.59,6.023,,-0.4,1.0,38.405758643972476,,7.2
2014-04-28 14:00:00,0.011934713490619723,17.82675,49.668540540540526,11.308641509433963,,16.776,68.25357142857142,,33.827,4.378,1.0,-0.2,1.0,73.89987627255547,,7.0
2014-04-29 14:00:00,0.09094494540008528,15.790500000000003,41.11935483870967,10.538106382978725,,10.715272727272726,627.68,,19.4861,,,0.0,0.8,42.20686666488647,,6.8
2014-04-30 14:00:00,0.010298393877754186,19.031846153846153,44.036268656716416,4.154839999999999,,16.83275,96.29342857142856,,61.30433333333334,10.068,,-0.6,1.0,57.9249142714909,,7.0
2014-05-01 14:00:00,0.02393038348620366,49.56933333333333,45.03151376146789,2.945392857142857,,10.951363636363636,170.495,,26.807333333333332,17.119,,0.0,1.0,65.26172825046207,,6.6
2014-05-02 14:00:00,0.018947192419575817,50.37785074626866,71.27519736842105,5.846523076923078,,43.656400000000005,36.2455,,26.135666666666665,8.370000000000001,1.0,0.0,1.0,123.54825608614017,1.0,7.2
2014-05-03 14:00:00,0.04341014101672039,18.550846153846155,44.462962264150946,3.5005862068965516,,8.049833333333332,39.92026666666666,,9.23,9.075,,0.5,1.0,58.75816948535081,1.0,7.0
2014-05-04 14:00:00,0.07985443597268806,11.381857142857143,48.99812280701754,5.37675,,8.404000000000002,20.28333333333333,,22.014200000000006,26.158,1.0,-0.5,1.0,62.439589274781106,,6.5
